comment,"Heat output in kW per m2 solar field, based on free 2005 DNI data from HelioClim (HC3v2: http://www.soda-is.com/eng/helioclim/index.html), processed with the CSP plant model described by Gauche, P., von Backstrom, T.W. & Brent, A.C., 2011. CSP Modeling Methodology for Macro Decision Making - Emphasis on the Central Receiver Type. In Granada, Spain.","Heat output in kW per m2 solar field, based on free 2005 DNI data from HelioClim (HC3v2: http://www.soda-is.com/eng/helioclim/index.html), processed with the CSP plant model described by Gauche, P., von Backstrom, T.W. & Brent, A.C., 2011. CSP Modeling Methodology for Macro Decision Making - Emphasis on the Central Receiver Type. In Granada, Spain.","Heat output in kW per m2 solar field, based on free 2005 DNI data from HelioClim (HC3v2: http://www.soda-is.com/eng/helioclim/index.html), processed with the CSP plant model described by Gauche, P., von Backstrom, T.W. & Brent, A.C., 2011. CSP Modeling Methodology for Macro Decision Making - Emphasis on the Central Receiver Type. In Granada, Spain.","Time series in kWh based on modified data from the IIASA GAINS model database. Amann, M., et al., Cost-effective control of air quality and greenhouse gases in Europe: Modeling and policy applications. Environmental Modelling & Software, 2011. 26(12): p. 1489-1501.","Time series in kWh based on modified data from the IIASA GAINS model database. Amann, M., et al., Cost-effective control of air quality and greenhouse gases in Europe: Modeling and policy applications. Environmental Modelling & Software, 2011. 26(12): p. 1489-1501."
nodes,region1_1,region1_2,region1_3,region1,region2
techs,csp,csp,csp,demand_power,demand_power
parameters,source_use_max,source_use_max,source_use_max,sink_use_equals,sink_use_equals
timesteps,,,,,
2005-12-02 19:00,0,0,0,31737.552,2770.492
2005-12-02 20:00,0,0,0,30318.336,2663.934
2005-12-02 21:00,0,0,0,27918.88,2500
2005-12-02 22:00,0,0,0,26210.144,2286.886
2005-12-02 23:00,0,0,0,24883.376,2295.082
2005-12-03 00:00,0,0,0,24046.816,2254.098
2005-12-03 01:00,0,0,0,23570.496,2139.344
2005-12-03 02:00,0,0,0,23333.584,2122.95
2005-12-03 03:00,0,0,0,23165.312,2172.132
2005-12-03 04:00,0,0,0,23846.704,2237.704
2005-12-03 05:00,0,0,0,24989.904,2270.492
2005-12-03 06:00,0,0,0,26351.92,2336.066
2005-12-03 07:00,0.053015,0.081939,0,27661.648,2409.836
2005-12-03 08:00,0.273347,0.298145,0,28622.752,2557.378
2005-12-03 09:00,0.434094,0.42398100000000005,0.08996,29229.2,2565.574
2005-12-03 10:00,0.48590900000000004,0.3981690000000001,0.260704,29159.408,2524.59
2005-12-03 11:00,0.514336,0.31005400000000005,0.303815,28819.648,2524.59
2005-12-03 12:00,0.49839700000000003,0.143278,0.060686,28797.664,2500
2005-12-03 13:00,0.40908,0,0.07509,29324.912,2475.41
2005-12-03 14:00,0.23512,0,0.072366,30544.016,2434.426
2005-12-03 15:00,0.037469,0,0,31949.712,2565.574
2005-12-03 16:00,0,0,0,33202.064,2934.426
2005-12-03 17:00,0,0,0,33374.224,2909.836
2005-12-03 18:00,0,0,0,32308.96,2836.066
2005-12-03 19:00,0,0,0,31030.592,2770.492
2005-12-03 20:00,0,0,0,29607.44,2663.934
2005-12-03 21:00,0,0,0,27732.416,2500
2005-12-03 22:00,0,0,0,26050.128,2286.886
2005-12-03 23:00,0,0,0,25004.816,2295.082
2005-12-04 00:00,0,0,0,24455.44,2254.098
2005-12-04 01:00,0,0,0,24314,2139.344
2005-12-04 02:00,0,0,0,24814.608,2122.95
2005-12-04 03:00,0,0,0,26093.808,2172.132
2005-12-04 04:00,0,0,0,29177.456,2237.704
2005-12-04 05:00,0,0,0,32313.968,2270.492
2005-12-04 06:00,0,0.031188999999999998,0,34015.616,2336.066
2005-12-04 07:00,0.049578999999999984,0.201381,0,34435.456,2409.836
2005-12-04 08:00,0.26713099999999995,0.342956,0,34623.472,2557.378
2005-12-04 09:00,0.42575,0.39744,0,34857.184,2565.574
2005-12-04 10:00,0.479601,0.384332,0.0064,34543.84,2524.59
2005-12-04 11:00,0.509342,0.286329,0,34461.568,2524.59
2005-12-04 12:00,0.495921,0.092206,0.065984,34507.728,2500
2005-12-04 13:00,0.404482,0,0.062421,35140.384,2475.41
2005-12-04 14:00,0.24054699999999998,0,0,36201.808,2434.426
2005-12-04 15:00,0.038622000000000004,0,0,37216.192,2565.574
2005-12-04 16:00,0,0,0,37966.272,2934.426
2005-12-04 17:00,0,0,0,37514.496,2909.836
2005-12-04 18:00,0,0,0,35742.896,2836.066
2005-12-04 19:00,0,0,0,33880.064,2770.492
2005-12-04 20:00,0,0,0,31848.32,2663.934
2005-12-04 21:00,0,0,0,29412.32,2500
2005-12-04 22:00,0,0,0,27500.208,2286.886
2005-12-04 23:00,0,0,0,26298.336,2295.082
2005-12-05 00:00,0,0,0,25686,2254.098
2005-12-05 01:00,0,0,0,25497.2,2139.344
2005-12-05 02:00,0,0,0,25852.576,2122.95
2005-12-05 03:00,0,0,0,26908.128,2172.132
2005-12-05 04:00,0,0,0,29791.376,2237.704
2005-12-05 05:00,0,0,0,32783.84,2270.492
2005-12-05 06:00,0,0,0,34412.016,2336.066
2005-12-05 07:00,0.047286,0.09027,0,34781.312,2409.836
2005-12-05 08:00,0.26676799999999995,0.275791,0,34840.24,2557.378
2005-12-05 09:00,0.430868,0.408991,0,35052.672,2565.574
2005-12-05 10:00,0.482584,0.400515,0.22232600000000002,34730.352,2524.59
2005-12-05 11:00,0.51562,0.293982,0.313068,34648.288,2524.59
2005-12-05 12:00,0.495119,0.097671,0.321056,34680.224,2500
2005-12-05 13:00,0.407663,0,0.24814,35345.296,2475.41
2005-12-05 14:00,0.2357,0,0.090058,36352.992,2434.426
2005-12-05 15:00,0.039516,0,0,37422.672,2565.574
2005-12-05 16:00,0,0,0,38256.56,2934.426
2005-12-05 17:00,0,0,0,37784.784,2909.836
2005-12-05 18:00,0,0,0,36029.648,2836.066
2005-12-05 19:00,0,0,0,34194.96,2770.492
2005-12-05 20:00,0,0,0,32144,2663.934
2005-12-05 21:00,0,0,0,29706.256,2500
2005-12-05 22:00,0,0,0,27765.312,2286.886
2005-12-05 23:00,0,0,0,26505.968,2295.082
2005-12-06 00:00,0,0,0,25814.528,2254.098
2005-12-06 01:00,0,0,0,25594.608,2139.344
2005-12-06 02:00,0,0,0,25911.552,2122.95
2005-12-06 03:00,0,0,0,26888.576,2172.132
2005-12-06 04:00,0,0,0,29503.088,2237.704
2005-12-06 05:00,0,0,0,32259.216,2270.492
2005-12-06 06:00,0,0.016704,0,33738.528,2336.066
2005-12-06 07:00,0.049375999999999996,0.20495100000000002,0,34241.456,2409.836
2005-12-06 08:00,0.270895,0.34789699999999996,0,34447.968,2557.378
2005-12-06 09:00,0.432261,0.388656,0.070745,34653.184,2565.574
2005-12-06 10:00,0.486192,0.387321,0.234513,34420.4,2524.59
2005-12-06 11:00,0.521864,0.29985300000000004,0.322121,34341.776,2524.59
2005-12-06 12:00,0.496154,0.098884,0.32472399999999996,34404.64,2500
2005-12-06 13:00,0.412714,0,0.256767,35012.832,2475.41
2005-12-06 14:00,0.236729,0,0.106584,36072.8,2434.426
2005-12-06 15:00,0.038513000000000006,0,0,37075.392,2565.574
2005-12-06 16:00,0,0,0,37946.752,2934.426
2005-12-06 17:00,0,0,0,37649.088,2909.836
2005-12-06 18:00,0,0,0,36085.28,2836.066
2005-12-06 19:00,0,0,0,34336.288,2770.492
2005-12-06 20:00,0,0,0,32369.824,2663.934
2005-12-06 21:00,0,0,0,29962.368,2500
2005-12-06 22:00,0,0,0,28032.992,2286.886
2005-12-06 23:00,0,0,0,26772.912,2295.082
2005-12-07 00:00,0,0,0,26157.968,2254.098
2005-12-07 01:00,0,0,0,25935.472,2139.344
2005-12-07 02:00,0,0,0,26268.528,2122.95
2005-12-07 03:00,0,0,0,27227.536,2172.132
2005-12-07 04:00,0,0,0,29899.808,2237.704
2005-12-07 05:00,0,0,0,32826.752,2270.492
2005-12-07 06:00,0,0,0,34310.576,2336.066
2005-12-07 07:00,0.041711000000000005,0.100263,0,34777.872,2409.836
2005-12-07 08:00,0.254861,0.272177,0,34942.704,2557.378
2005-12-07 09:00,0.418292,0.274136,0.069772,35127.136,2565.574
2005-12-07 10:00,0.46848599999999996,0.314606,0.238054,34868,2524.59
2005-12-07 11:00,0.5041680000000001,0.221635,0.313601,34856.992,2524.59
2005-12-07 12:00,0.49115600000000004,0.069735,0.323539,34984.48,2500
2005-12-07 13:00,0.39688,0,0.258962,35684.08,2475.41
2005-12-07 14:00,0.229981,0,0.104368,36785.152,2434.426
2005-12-07 15:00,0.037473,0,0,37737.808,2565.574
2005-12-07 16:00,0,0,0,38577.568,2934.426
2005-12-07 17:00,0,0,0,38138.464,2909.836
2005-12-07 18:00,0,0,0,36380.512,2836.066
2005-12-07 19:00,0,0,0,34473.84,2770.492
2005-12-07 20:00,0,0,0,32465.392,2663.934
2005-12-07 21:00,0,0,0,29984.848,2500
2005-12-07 22:00,0,0,0,28009.2,2286.886
2005-12-07 23:00,0,0,0,26747.68,2295.082
2005-12-08 00:00,0,0,0,26035.616,2254.098
2005-12-08 01:00,0,0,0,25773.808,2139.344
2005-12-08 02:00,0,0,0,26034.928,2122.95
2005-12-08 03:00,0,0,0,26780.672,2172.132
2005-12-08 04:00,0,0,0,29134.592,2237.704
2005-12-08 05:00,0,0,0,31668.448,2270.492
2005-12-08 06:00,0,0,0,33047.632,2336.066
2005-12-08 07:00,0.020562999999999998,0.048274,0,33572.048,2409.836
2005-12-08 08:00,0.252187,0.198416,0,33776.048,2557.378
2005-12-08 09:00,0.428396,0.28629299999999996,0.061727,34087.888,2565.574
2005-12-08 10:00,0.41682700000000006,0.284691,0.19940400000000005,33801.584,2524.59
2005-12-08 11:00,0.402033,0.152732,0.293675,33500.272,2524.59
2005-12-08 12:00,0.46370200000000006,0,0.297574,33436.304,2500
2005-12-08 13:00,0.386848,0,0.22324699999999997,34001.936,2475.41
2005-12-08 14:00,0.225489,0,0.075089,34985.696,2434.426
2005-12-08 15:00,0.063793,0,0,36061.44,2565.574
2005-12-08 16:00,0,0,0,37035.056,2934.426
2005-12-08 17:00,0,0,0,36757.104,2909.836
2005-12-08 18:00,0,0,0,35215.424,2836.066
2005-12-08 19:00,0,0,0,33603.84,2770.492
2005-12-08 20:00,0,0,0,31969.408,2663.934
2005-12-08 21:00,0,0,0,29804.736,2500
2005-12-08 22:00,0,0,0,27853.024,2286.886
2005-12-08 23:00,0,0,0,26527.12,2295.082
2005-12-09 00:00,0,0,0,25640.672,2254.098
2005-12-09 01:00,0,0,0,25233.312,2139.344
2005-12-09 02:00,0,0,0,25117.264,2122.95
2005-12-09 03:00,0,0,0,25225.504,2172.132
2005-12-09 04:00,0,0,0,26492.864,2237.704
2005-12-09 05:00,0,0,0,28295.04,2270.492
2005-12-09 06:00,0,0.005866,0,29925.152,2336.066
2005-12-09 07:00,0.038937,0.16521,0,31125.776,2409.836
2005-12-09 08:00,0.240984,0.319009,0,31691.2,2557.378
2005-12-09 09:00,0.406797,0.382006,0.044296000000000016,31975.184,2565.574
2005-12-09 10:00,0.457134,0.383323,0.208988,31701.248,2524.59
2005-12-09 11:00,0.5141100000000001,0.273943,0.29721600000000004,31287.68,2524.59
2005-12-09 12:00,0.484487,0.084559,0.30626099999999995,31146.976,2500
2005-12-09 13:00,0.444119,0,0.18501099999999998,31790.704,2475.41
2005-12-09 14:00,0.248056,0,0.046135,32990.16,2434.426
2005-12-09 15:00,0.046554000000000005,0,0,34328.144,2565.574
2005-12-09 16:00,0,0,0,35346.224,2934.426
2005-12-09 17:00,0,0,0,35174.848,2909.836
2005-12-09 18:00,0,0,0,33745.232,2836.066
2005-12-09 19:00,0,0,0,32295.088,2770.492
2005-12-09 20:00,0,0,0,30936.672,2663.934
2005-12-09 21:00,0,0,0,28402.784,2500
2005-12-09 22:00,0,0,0,26768.448,2286.886
2005-12-09 23:00,0,0,0,25425.52,2295.082
2005-12-10 00:00,0,0,0,24614.784,2254.098
2005-12-10 01:00,0,0,0,24102.832,2139.344
2005-12-10 02:00,0,0,0,23870.688,2122.95
2005-12-10 03:00,0,0,0,23623.776,2172.132
2005-12-10 04:00,0,0,0,24261.488,2237.704
2005-12-10 05:00,0,0,0,25450.464,2270.492
2005-12-10 06:00,0,0.014173,0,26771.936,2336.066
2005-12-10 07:00,0.023901,0.17982299999999998,0,28117.872,2409.836
2005-12-10 08:00,0.249881,0.328786,0,29036.128,2557.378
2005-12-10 09:00,0.388319,0.382648,0.035927999999999995,29618.832,2565.574
2005-12-10 10:00,0.483396,0.371701,0.191447,29567.728,2524.59
2005-12-10 11:00,0.378928,0.28089699999999995,0.277638,29202.448,2524.59
2005-12-10 12:00,0.46564799999999995,0.102373,0.29284099999999996,29150.912,2500
2005-12-10 13:00,0.421229,0,0.232427,29704.496,2475.41
2005-12-10 14:00,0.254753,0,0.081341,30972.976,2434.426
2005-12-10 15:00,0.040116000000000006,0,0,32474.32,2565.574
2005-12-10 16:00,0,0,0,33752.8,2934.426
2005-12-10 17:00,0,0,0,34058,2909.836
2005-12-10 18:00,0,0,0,32999.92,2836.066
2005-12-10 19:00,0,0,0,31730.768,2770.492
2005-12-10 20:00,0,0,0,30299.552,2663.934
2005-12-10 21:00,0,0,0,28388.464,2500
2005-12-10 22:00,0,0,0,26697.152,2286.886
2005-12-10 23:00,0,0,0,25706.88,2295.082
2005-12-11 00:00,0,0,0,25152.304,2254.098
2005-12-11 01:00,0,0,0,24986.992,2139.344
2005-12-11 02:00,0,0,0,25429.248,2122.95
2005-12-11 03:00,0,0,0,26730.192,2172.132
2005-12-11 04:00,0,0,0,29848.512,2237.704
2005-12-11 05:00,0,0,0,33096.704,2270.492
2005-12-11 06:00,0,0.021479,0,34962.544,2336.066
2005-12-11 07:00,0,0.187052,0,35509.984,2409.836
2005-12-11 08:00,0.086278,0.323947,0,35708.592,2557.378
2005-12-11 09:00,0.33617699999999995,0.39567399999999997,0.044821000000000014,35928.544,2565.574
2005-12-11 10:00,0.429957,0.381087,0.199641,35750.816,2524.59
2005-12-11 11:00,0.513278,0.299498,0.283074,35693.744,2524.59
2005-12-11 12:00,0.489859,0.102777,0.2954890000000001,35628.4,2500
2005-12-11 13:00,0.385967,0,0.23834200000000005,36229.088,2475.41
2005-12-11 14:00,0.217419,0,0.087894,37304,2434.426
2005-12-11 15:00,0.029427999999999996,0,0,38261.312,2565.574
2005-12-11 16:00,0,0,0,39123.84,2934.426
2005-12-11 17:00,0,0,0,38746.576,2909.836
2005-12-11 18:00,0,0,0,36964.304,2836.066
2005-12-11 19:00,0,0,0,35128.496,2770.492
2005-12-11 20:00,0,0,0,33116.016,2663.934
2005-12-11 21:00,0,0,0,30616.192,2500
2005-12-11 22:00,0,0,0,28610.8,2286.886
2005-12-11 23:00,0,0,0,27390.288,2295.082
2005-12-12 00:00,0,0,0,26730.832,2254.098
2005-12-12 01:00,0,0,0,26507.28,2139.344
2005-12-12 02:00,0,0,0,26823.344,2122.95
2005-12-12 03:00,0,0,0,27799.056,2172.132
2005-12-12 04:00,0,0,0,30728.368,2237.704
2005-12-12 05:00,0,0,0,33891.472,2270.492
2005-12-12 06:00,0,0.008854,0,35581.808,2336.066
2005-12-12 07:00,0.007347,0.170335,0,36050.368,2409.836
2005-12-12 08:00,0.149577,0.31910200000000005,0,36153.568,2557.378
2005-12-12 09:00,0.410967,0.384142,0.043127,36249.376,2565.574
2005-12-12 10:00,0.45811999999999997,0.373087,0.19849200000000006,35912.24,2524.59
2005-12-12 11:00,0.490215,0.288706,0.280466,35771.536,2524.59
2005-12-12 12:00,0.470983,0.097376,0.297267,35742.32,2500
2005-12-12 13:00,0.37705700000000003,0,0.236445,36323.728,2475.41
2005-12-12 14:00,0.205224,0,0.084049,37371.76,2434.426
2005-12-12 15:00,0.016287,0,0,38519.136,2565.574
2005-12-12 16:00,0,0,0,39283.52,2934.426
2005-12-12 17:00,0,0,0,39019.104,2909.836
2005-12-12 18:00,0,0,0,37317.872,2836.066
2005-12-12 19:00,0,0,0,35427.184,2770.492
2005-12-12 20:00,0,0,0,33395.872,2663.934
2005-12-12 21:00,0,0,0,30889.104,2500
2005-12-12 22:00,0,0,0,28958.08,2286.886
2005-12-12 23:00,0,0,0,27646.352,2295.082
2005-12-13 00:00,0,0,0,26941.904,2254.098
2005-12-13 01:00,0,0,0,26670.448,2139.344
2005-12-13 02:00,0,0,0,26915.744,2122.95
2005-12-13 03:00,0,0,0,27836.176,2172.132
2005-12-13 04:00,0,0,0,30663.072,2237.704
2005-12-13 05:00,0,0,0,33817.6,2270.492
2005-12-13 06:00,0,0.012348999999999999,0,35589.184,2336.066
2005-12-13 07:00,0.022395,0.17139200000000002,0,36028.624,2409.836
2005-12-13 08:00,0.218458,0.321793,0,36106.72,2557.378
2005-12-13 09:00,0.382904,0.386853,0.040707,36229.088,2565.574
2005-12-13 10:00,0.444776,0.372283,0.201375,35893.952,2524.59
2005-12-13 11:00,0.47941000000000006,0.276582,0.278449,35772.656,2524.59
2005-12-13 12:00,0.45920900000000003,0.108979,0.298031,35710.624,2500
2005-12-13 13:00,0.364514,0,0.240287,36322.08,2475.41
2005-12-13 14:00,0.200722,0,0.085867,37387.728,2434.426
2005-12-13 15:00,0.019411,0,0,38496.704,2565.574
2005-12-13 16:00,0,0,0,39409.712,2934.426
2005-12-13 17:00,0,0,0,39072.688,2909.836
2005-12-13 18:00,0,0,0,37393.936,2836.066
2005-12-13 19:00,0,0,0,35542.496,2770.492
2005-12-13 20:00,0,0,0,33494.112,2663.934
2005-12-13 21:00,0,0,0,30932.592,2500
2005-12-13 22:00,0,0,0,28970.688,2286.886
2005-12-13 23:00,0,0,0,27706.144,2295.082
2005-12-14 00:00,0,0,0,27011.712,2254.098
2005-12-14 01:00,0,0,0,26768.544,2139.344
2005-12-14 02:00,0,0,0,27081.744,2122.95
2005-12-14 03:00,0,0,0,28077.456,2172.132
2005-12-14 04:00,0,0,0,30924.64,2237.704
2005-12-14 05:00,0,0,0,34027.76,2270.492
2005-12-14 06:00,0,0.013191,0,35663.504,2336.066
2005-12-14 07:00,0.023393,0.180285,0,36030.288,2409.836
2005-12-14 08:00,0.221306,0.328849,0,36116.336,2557.378
2005-12-14 09:00,0.384916,0.360478,0.038801,36223.552,2565.574
2005-12-14 10:00,0.452222,0.30192800000000003,0.131865,35860.752,2524.59
2005-12-14 11:00,0.483735,0.15386000000000002,0.212092,35731.008,2524.59
2005-12-14 12:00,0.46257600000000004,0.063186,0.191229,35708.448,2500
2005-12-14 13:00,0.370069,0,0.19127200000000005,36331.104,2475.41
2005-12-14 14:00,0.220631,0,0.074096,37393.152,2434.426
2005-12-14 15:00,0.02286,0,0,38598.336,2565.574
2005-12-14 16:00,0,0,0,39574.048,2934.426
2005-12-14 17:00,0,0,0,39236.096,2909.836
2005-12-14 18:00,0,0,0,37542.64,2836.066
2005-12-14 19:00,0,0,0,35591.472,2770.492
2005-12-14 20:00,0,0,0,33585.552,2663.934
2005-12-14 21:00,0,0,0,31084.944,2500
2005-12-14 22:00,0,0,0,29051.168,2286.886
2005-12-14 23:00,0,0,0,27758.624,2295.082
2005-12-15 00:00,0,0,0,27068.832,2254.098
2005-12-15 01:00,0,0,0,26822.128,2139.344
2005-12-15 02:00,0,0,0,27117.312,2122.95
2005-12-15 03:00,0,0,0,28085.504,2172.132
2005-12-15 04:00,0,0,0,30854.848,2237.704
2005-12-15 05:00,0,0,0,33843.568,2270.492
2005-12-15 06:00,0,0,0,35399.952,2336.066
2005-12-15 07:00,0.008916,0.054721000000000006,0,35742.128,2409.836
2005-12-15 08:00,0.201758,0.17489200000000002,0,35784.112,2557.378
2005-12-15 09:00,0.3710209999999999,0.061153999999999986,0.033287,35797.84,2565.574
2005-12-15 10:00,0.453466,0,0.190402,35382.864,2524.59
2005-12-15 11:00,0.499814,0.034760999999999986,0.27657,35147.04,2524.59
2005-12-15 12:00,0.491638,0.022358000000000003,0.294139,34938.72,2500
2005-12-15 13:00,0.350224,0,0.22999400000000006,35528.176,2475.41
2005-12-15 14:00,0.228654,0,0.078334,36703.616,2434.426
2005-12-15 15:00,0,0,0,37879.728,2565.574
2005-12-15 16:00,0,0,0,38790.304,2934.426
2005-12-15 17:00,0,0,0,38366.288,2909.836
2005-12-15 18:00,0,0,0,36666.48,2836.066
2005-12-15 19:00,0,0,0,34851.008,2770.492
2005-12-15 20:00,0,0,0,33190.368,2663.934
2005-12-15 21:00,0,0,0,30895.136,2500
2005-12-15 22:00,0,0,0,29155.088,2286.886
2005-12-15 23:00,0,0,0,27829.424,2295.082
2005-12-16 00:00,0,0,0,26932.4,2254.098
2005-12-16 01:00,0,0,0,26454.32,2139.344
2005-12-16 02:00,0,0,0,26238.976,2122.95
2005-12-16 03:00,0,0,0,26260.624,2172.132
2005-12-16 04:00,0,0,0,27544.384,2237.704
2005-12-16 05:00,0,0,0,29383.44,2270.492
2005-12-16 06:00,0,0.007944,0,31026.608,2336.066
2005-12-16 07:00,0.000684,0.15498499999999998,0,32145.456,2409.836
2005-12-16 08:00,0.20686999999999997,0.298263,0,32687.2,2557.378
2005-12-16 09:00,0.41271,0.100887,0.039788,32906.928,2565.574
2005-12-16 10:00,0.471271,0.034830999999999994,0.19594,32612.992,2524.59
2005-12-16 11:00,0.514578,0,0.279317,32179.328,2524.59
2005-12-16 12:00,0.47997,0,0.28742,32044.928,2500
2005-12-16 13:00,0.380816,0,0.234475,32697.44,2475.41
2005-12-16 14:00,0.229562,0,0.089575,33912.624,2434.426
2005-12-16 15:00,0.044446999999999987,0,0,35197.36,2565.574
2005-12-16 16:00,0,0,0,36269.616,2934.426
2005-12-16 17:00,0,0,0,36097.024,2909.836
2005-12-16 18:00,0,0,0,34598.528,2836.066
2005-12-16 19:00,0,0,0,33101.84,2770.492
2005-12-16 20:00,0,0,0,31658.16,2663.934
2005-12-16 21:00,0,0,0,29152.608,2500
2005-12-16 22:00,0,0,0,27469.296,2286.886
2005-12-16 23:00,0,0,0,26047.936,2295.082
2005-12-17 00:00,0,0,0,25238.416,2254.098
2005-12-17 01:00,0,0,0,24770.048,2139.344
2005-12-17 02:00,0,0,0,24457.184,2122.95
2005-12-17 03:00,0,0,0,24317.792,2172.132
2005-12-17 04:00,0,0,0,24952.688,2237.704
2005-12-17 05:00,0,0,0,26169.04,2270.492
2005-12-17 06:00,0,0,0,27528.512,2336.066
2005-12-17 07:00,0.022198,0.110723,0,28942.544,2409.836
2005-12-17 08:00,0.22047600000000003,0.327962,0,29929.616,2557.378
2005-12-17 09:00,0.394746,0.310323,0.041694,30636.192,2565.574
2005-12-17 10:00,0.46696099999999996,0.243157,0.198998,30569.696,2524.59
2005-12-17 11:00,0.5026079999999999,0.11303599999999998,0.282737,30194.176,2524.59
2005-12-17 12:00,0.508043,0,0.29587399999999997,30180.928,2500
2005-12-17 13:00,0.38811100000000004,0,0.226567,30688.368,2475.41
2005-12-17 14:00,0.222284,0,0.082764,31825.36,2434.426
2005-12-17 15:00,0.031887,0,0,33267.84,2565.574
2005-12-17 16:00,0,0,0,34635.136,2934.426
2005-12-17 17:00,0,0,0,34862.176,2909.836
2005-12-17 18:00,0,0,0,33820.224,2836.066
2005-12-17 19:00,0,0,0,32609.504,2770.492
2005-12-17 20:00,0,0,0,31200.896,2663.934
2005-12-17 21:00,0,0,0,29258.08,2500
2005-12-17 22:00,0,0,0,27566.032,2286.886
2005-12-17 23:00,0,0,0,26486.992,2295.082
2005-12-18 00:00,0,0,0,25912.864,2254.098
2005-12-18 01:00,0,0,0,25788.368,2139.344
2005-12-18 02:00,0,0,0,26255.232,2122.95
2005-12-18 03:00,0,0,0,27489.776,2172.132
2005-12-18 04:00,0,0,0,30468.544,2237.704
2005-12-18 05:00,0,0,0,33771.056,2270.492
2005-12-18 06:00,0,0,0,35560.992,2336.066
2005-12-18 07:00,0.019877000000000002,0,0,36135.792,2409.836
2005-12-18 08:00,0.228148,0.227248,0,36309.504,2557.378
2005-12-18 09:00,0.405927,0.150674,0.029007,36516.944,2565.574
2005-12-18 10:00,0.520995,0.108838,0.179049,36304.896,2524.59
2005-12-18 11:00,0.500714,0.081769,0.267827,36287.664,2524.59
2005-12-18 12:00,0.48229799999999995,0,0.283527,36270.928,2500
2005-12-18 13:00,0.392223,0,0.218844,36787.584,2475.41
2005-12-18 14:00,0.214167,0,0.07716,37675.008,2434.426
2005-12-18 15:00,0.025941000000000002,0,0,38722.544,2565.574
2005-12-18 16:00,0,0,0,39617.056,2934.426
2005-12-18 17:00,0,0,0,39331.76,2909.836
2005-12-18 18:00,0,0,0,37632.288,2836.066
2005-12-18 19:00,0,0,0,35771.392,2770.492
2005-12-18 20:00,0,0,0,33758.72,2663.934
2005-12-18 21:00,0,0,0,31305.104,2500
2005-12-18 22:00,0,0,0,29286.32,2286.886
2005-12-18 23:00,0,0,0,28089.824,2295.082
2005-12-19 00:00,0,0,0,27400.528,2254.098
2005-12-19 01:00,0,0,0,27208.464,2139.344
2005-12-19 02:00,0,0,0,27520.064,2122.95
2005-12-19 03:00,0,0,0,28508.544,2172.132
2005-12-19 04:00,0,0,0,31239.824,2237.704
2005-12-19 05:00,0,0,0,34374.64,2270.492
2005-12-19 06:00,0,0,0,36063.632,2336.066
2005-12-19 07:00,0,0,0,36510.144,2409.836
2005-12-19 08:00,0.137864,0,0,36598.48,2557.378
2005-12-19 09:00,0.405875,0,0,36640.176,2565.574
2005-12-19 10:00,0.483159,0,0,36337.76,2524.59
2005-12-19 11:00,0.530634,0,0,36218.944,2524.59
2005-12-19 12:00,0.5059640000000001,0,0.004079,36175.84,2500
2005-12-19 13:00,0.39458899999999997,0,0,36702.928,2475.41
2005-12-19 14:00,0.197202,0,0.020843000000000004,37733.44,2434.426
2005-12-19 15:00,0.038572,0,0,38819.136,2565.574
2005-12-19 16:00,0,0,0,39758.688,2934.426
2005-12-19 17:00,0,0,0,39562.448,2909.836
2005-12-19 18:00,0,0,0,37820.416,2836.066
2005-12-19 19:00,0,0,0,36037.808,2770.492
2005-12-19 20:00,0,0,0,34043.92,2663.934
2005-12-19 21:00,0,0,0,31578.944,2500
2005-12-19 22:00,0,0,0,29590.4,2286.886
2005-12-19 23:00,0,0,0,28420.016,2295.082
2005-12-20 00:00,0,0,0,27743.712,2254.098
2005-12-20 01:00,0,0,0,27538.224,2139.344
2005-12-20 02:00,0,0,0,27837.344,2122.95
2005-12-20 03:00,0,0,0,28786.496,2172.132
2005-12-20 04:00,0,0,0,31426.256,2237.704
2005-12-20 05:00,0,0,0,34431.184,2270.492
2005-12-20 06:00,0,0,0,36149.872,2336.066
2005-12-20 07:00,0.017092,0.030883999999999998,0,36593.248,2409.836
2005-12-20 08:00,0.220871,0.17412,0,36720.256,2557.378
2005-12-20 09:00,0.395927,0.28324400000000005,0,36814.032,2565.574
2005-12-20 10:00,0.4669280000000001,0.368804,0,36520.832,2524.59
2005-12-20 11:00,0.500973,0.250141,0.09208,36340.864,2524.59
2005-12-20 12:00,0.487976,0.109835,0.030604000000000003,36260.928,2500
2005-12-20 13:00,0.397065,0,0,36861.744,2475.41
2005-12-20 14:00,0.226487,0,0,37879.488,2434.426
2005-12-20 15:00,0.032075000000000006,0,0,38953.28,2565.574
2005-12-20 16:00,0,0,0,39936.128,2934.426
2005-12-20 17:00,0,0,0,39728.16,2909.836
2005-12-20 18:00,0,0,0,38098.528,2836.066
2005-12-20 19:00,0,0,0,36287.328,2770.492
2005-12-20 20:00,0,0,0,34319.216,2663.934
2005-12-20 21:00,0,0,0,31695.632,2500
2005-12-20 22:00,0,0,0,29709.264,2286.886
2005-12-20 23:00,0,0,0,28447.584,2295.082
2005-12-21 00:00,0,0,0,27719.056,2254.098
2005-12-21 01:00,0,0,0,27445.808,2139.344
2005-12-21 02:00,0,0,0,27665.872,2122.95
2005-12-21 03:00,0,0,0,28577.76,2172.132
