nodes,region1,region2,region1,region2,region1,region2,region1,region2
techs,demand_power,demand_power,demand_power,demand_power,demand_power,demand_power,demand_power,demand_power
parameters,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals
investsteps,2020,2020,2030,2030,2040,2040,2050,2050
timesteps,,,,,,,,
2005-01-17 13:00,36744,2336,44093,2803,47768,3036,49605,3153
2005-01-17 14:00,37571,2295,45086,2754,48843,2983,50721,3098
2005-01-17 15:00,38757,2459,46508,2950,50384,3196,52322,3319
2005-01-17 16:00,39644,2909,47573,3491,51537,3782,53520,3928
2005-01-17 17:00,39341,2868,47209,3442,51144,3729,53111,3872
2005-01-17 18:00,37572,2786,45086,3344,48843,3622,50722,3762
2005-01-17 19:00,35811,2745,42973,3295,46554,3569,48345,3706
2005-01-17 20:00,33891,2622,40669,3147,44058,3409,45753,3540
2005-01-17 21:00,31524,2459,37829,2950,40981,3196,42557,3319
2005-01-17 22:00,29641,2254,35569,2704,38533,2930,40015,3043
2005-01-17 23:00,28495,2295,34194,2754,37043,2983,38468,3098
2005-01-18 00:00,27856,2254,33427,2704,36213,2930,37606,3043
2005-01-18 01:00,27606,2131,33127,2557,35888,2770,37268,2877
2005-01-18 02:00,27884,2090,33461,2508,36250,2717,37644,2821
2005-01-18 03:00,28771,2131,34526,2557,37403,2770,38841,2877
2005-01-18 04:00,31282,2172,37539,2606,40667,2823,42231,2932
2005-01-18 05:00,34459,2172,41351,2606,44797,2823,46520,2932
2005-01-18 06:00,36343,2213,43612,2655,47246,2877,49064,2987
2005-01-18 07:00,36947,2295,44336,2754,48031,2983,49878,3098
2005-01-18 08:00,37057,2459,44469,2950,48175,3196,50027,3319
2005-01-18 09:00,37179,44615,2950,48333,3196,50192,3319
2005-01-18 10:00,36801,2418,44162,2901,47842,3143,49682,3264
2005-01-18 11:00,36601,2418,43921,2901,47581,3143,49411,3264
2005-01-18 12:00,36495,2377,43794,2852,47444,3090,49268,3209
2005-01-18 13:00,36594,2336,43913,2803,47572,3036,49402,3153
2005-01-18 14:00,37309,2295,44771,2754,48502,2983,50367,3098
2005-01-18 15:00,38413,2459,46096,2950,49938,3196,51858,3319
2005-01-18 16:00,39372,2909,47247,3491,51184,3782,53152,3928
2005-01-18 17:00,39079,2868,46895,3442,50803,3729,52757,3872
2005-01-18 18:00,37404,2786,44884,3344,48625,3622,50495,3762
2005-01-18 19:00,35637,2745,42764,3295,46328,3569,48110,3706
2005-01-18 20:00,33783,2622,40540,3147,43919,3409,45608,3540
2005-01-18 21:00,31395,2459,37674,2950,40813,3196,42383,3319
2005-01-18 22:00,29524,2254,35429,2704,38382,2930,39858,3043
2005-01-18 23:00,28413,2295,34096,2754,36937,2983,38358,3098
2005-01-19 00:00,27749,2254,33299,2704,36074,2930,37462,3043
2005-01-19 01:00,27463,2131,32955,2557,35702,2770,37075,2877
2005-01-19 02:00,27643,2090,33172,2508,35936,2717,37318,2821
2005-01-19 03:00,28450,2131,34140,2557,36985,2770,38407,2877
2005-01-19 04:00,31027,2172,37232,2606,40335,2823,41886,2932
2005-01-19 05:00,34211,41053,2606,44475,2823,46185,2932
2005-01-19 06:00,36000,43200,46800,48600
2005-01-19 07:00,36507,2295,43809,2754,47459,2983,49285,3098
2005-01-19 08:00,36666,2459,43999,2950,47666,3196,49499,3319
2005-01-19 09:00,36732,2459,44078,2950,47752,3196,49588,3319
2005-01-19 10:00,36308,43569,47200,49015
2005-01-19 11:00,36068,2418,43282,2901,46889,3143,48692,3264
2005-01-19 12:00,36030,2377,43236,2852,46839,3090,48640,3209
2005-01-19 13:00,36167,2336,43400,2803,47017,3036,48825,3153
2005-01-19 14:00,36885,2295,44262,2754,47951,2983,49795,3098
2005-01-19 15:00,38192,2459,45830,2950,49649,3196,51559,3319
2005-01-19 16:00,39261,2909,47113,3491,51039,3782,53002,3928
2005-01-19 17:00,39152,2868,46982,3442,50898,3729,52855,3872
2005-01-19 18:00,37372,2786,44847,3344,48584,3622,50453,3762
2005-01-19 19:00,35596,2745,42716,3295,46275,3569,48055,3706
2005-01-19 20:00,33748,2622,40497,3147,43872,3409,45560,3540
2005-01-19 21:00,31449,2459,37739,2950,40884,3196,42456,3319
2005-01-19 22:00,29557,2254,35468,2704,38424,2930,39902,3043
2005-01-19 23:00,28378,2295,34054,2754,36892,2983,38311,3098
2005-01-20 00:00,27727,2254,33272,2704,36045,2930,37431,3043
2005-01-20 01:00,27451,2131,32941,2557,35686,2770,37059,2877
2005-01-20 02:00,27685,2090,33222,2508,35990,2717,37375,2821
2005-01-20 03:00,28538,2131,34246,2557,37099,2770,38526,2877
2005-01-20 04:00,31050,2172,37260,2606,40365,2823,41918,2932
2005-01-20 05:00,34191,2172,41029,2606,44448,2823,46158,2932
2005-01-20 06:00,35976,2213,43171,2655,46769,2877,48568,2987
2005-01-20 07:00,36474,2295,43769,2754,47417,2983,49241,3098
2005-01-20 08:00,36582,2459,43899,2950,47557,3196,49386,3319
2005-01-20 09:00,36640,2459,43969,2950,47633,3196,49465,3319
2005-01-20 10:00,36186,2418,43423,2901,47041,3143,48851,3264
2005-01-20 11:00,35862,2418,43034,2901,46620,3143,48414,3264
2005-01-20 12:00,35584,2377,42701,2852,46259,3090,48039,3209
2005-01-20 13:00,35607,2336,42729,2803,46289,3036,48070,3153
2005-01-20 14:00,36423,2295,43707,2754,47349,2983,49171,3098
2005-01-20 15:00,37683,2459,45219,2950,48987,3196,50872,3319
2005-01-20 16:00,38695,2909,46434,3491,50304,3782,52238,3928
2005-01-20 17:00,38284,2868,45941,3442,49770,3729,51684,3872
2005-01-20 18:00,36674,2786,44009,3344,47677,3622,49511,3762
2005-01-20 19:00,34978,2745,41974,3295,45472,3569,47221,3706
2005-01-20 20:00,33375,2622,40050,3147,43388,3409,45057,3540
2005-01-20 21:00,31249,2459,37499,2950,40624,3196,42187,3319
2005-01-20 22:00,29615,2254,35538,2704,38499,2930,39980,3043
2005-01-20 23:00,28378,2295,34053,2754,36891,2983,38310,3098
2005-01-21 00:00,27560,2254,33072,2704,35828,2930,37206,3043
2005-01-21 01:00,27080,32496,35204,36558
2005-01-21 02:00,26923,2090,32308,2508,35001,2717,36347,2821
2005-01-21 03:00,26778,2131,32134,2557,34812,2770,36151,2877
2005-01-21 04:00,27729,2172,33275,2606,36048,2823,37435,2932
2005-01-21 05:00,29538,2172,35446,2606,38400,2823,39877,2932
2005-01-21 06:00,31188,2213,37426,2655,40545,2877,42104,2987
2005-01-21 07:00,32447,2295,38936,2754,42181,2983,43803,3098
2005-01-21 08:00,33155,2459,39786,2950,43101,3196,44759,3319
2005-01-21 09:00,33413,2459,40096,2950,43437,3196,45108,3319
2005-01-21 10:00,33026,39632,2901,42934,3143,44586,3264
2005-01-21 11:00,32519,2418,39023,2901,42274,3143,43900,3264
2005-01-21 12:00,32233,2377,38679,2852,41902,3090,43514,3209
2005-01-21 13:00,32181,2336,38617,2803,41836,3036,43445,3153
2005-01-21 14:00,33078,2295,39693,2754,43001,2983,44655,3098
2005-01-21 15:00,34585,2459,41502,2950,44961,3196,46690,3319
2005-01-21 16:00,35939,2909,43127,3491,46721,3782,48518,3928
2005-01-21 17:00,36020,2868,43224,3442,46826,3729,48627,3872
2005-01-21 18:00,34675,2786,41610,3344,45077,3622,46811,3762
2005-01-21 19:00,33315,2745,39979,3295,43310,3569,44976,3706
2005-01-21 20:00,32040,2622,38448,3147,41652,3409,43254,3540
2005-01-21 21:00,29763,2459,35715,2950,38692,3196,40180,3319
2005-01-21 22:00,28234,2254,33881,2704,36704,2930,38116,3043
2005-01-21 23:00,26993,2295,32392,2754,35091,2983,36441,3098
2005-01-22 00:00,26123,2254,31348,2704,33960,2930,35266,3043
2005-01-22 01:00,25537,2131,30644,2557,33198,2770,34475,2877
2005-01-22 02:00,25240,2090,30288,2508,32812,2717,34074,2821
2005-01-22 03:00,24921,2131,29905,2557,32397,2770,33643,2877
2005-01-22 04:00,25313,2172,30376,2606,32907,2823,34173,2932
2005-01-22 05:00,26459,2172,31751,2606,34397,2823,35720,2932
2005-01-22 06:00,27879,2213,33455,2655,36243,2877,37637,2987
2005-01-22 07:00,29357,2295,35228,2754,38164,2983,39632,3098
2005-01-22 08:00,30426,2459,36512,2950,39554,3196,41076,3319
2005-01-22 09:00,30994,2459,37193,2950,40292,3196,41842,3319
2005-01-22 10:00,30825,2418,36990,2901,40072,3143,41614,3264
2005-01-22 11:00,30422,36506,2901,39549,3143,41070,3264
2005-01-22 12:00,30253,2377,36304,2852,39329,3090,40842,3209
2005-01-22 13:00,30235,2336,36282,2803,39305,3036,40817,3153
2005-01-22 14:00,31073,2295,37288,2754,40395,2983,41949,3098
2005-01-22 15:00,32869,2459,39443,2950,42730,3196,44374,3319
2005-01-22 16:00,34518,2909,41421,3491,44873,3782,46599,3928
2005-01-22 17:00,35011,2868,42013,3442,45515,3729,47265,3872
2005-01-22 18:00,34058,2786,40869,3344,44275,3622,45978,3762
2005-01-22 19:00,32954,2745,39544,3295,42840,3569,44488,3706
2005-01-22 20:00,31737,2622,38084,3147,41258,3409,42845,3540
2005-01-22 21:00,29958,2459,35950,2950,38946,3196,40443,3319
2005-01-22 22:00,28404,2254,34085,2704,36925,2930,38345,3043
2005-01-22 23:00,27530,2295,33036,2754,35789,2983,37165,3098
2005-01-23 00:00,26973,2254,32367,2704,35064,2930,36413,3043
2005-01-23 01:00,26756,2131,32107,2557,34783,2770,36121,2877
2005-01-23 02:00,27054,2090,32465,2508,35170,2717,36523,2821
2005-01-23 03:00,28177,2131,33812,2557,36630,2770,38039,2877
2005-01-23 04:00,31057,2172,37269,2606,40374,2823,41927,2932
2005-01-23 05:00,34388,2172,41266,2606,44705,2823,46424,2932
2005-01-23 06:00,36396,2213,43676,2655,47315,2877,49135,2987
2005-01-23 07:00,37118,2295,44541,2754,48253,2983,50109,3098
2005-01-23 08:00,37386,2459,44863,2950,48601,3196,50471,3319
2005-01-23 09:00,37496,2459,44995,2950,48744,3196,50619,3319
2005-01-23 10:00,37059,2418,44471,2901,48177,3143,50030,3264
2005-01-23 11:00,36946,2418,44335,2901,48030,3143,49877,3264
2005-01-23 12:00,36778,2377,44134,2852,47812,3090,49651,3209
2005-01-23 13:00,36730,2336,44076,2803,47749,3036,49586,3153
2005-01-23 14:00,37231,2295,44677,2754,48400,2983,50262,3098
2005-01-23 15:00,38572,2459,46286,2950,50143,3196,52072,3319
2005-01-23 16:00,39842,2909,47811,3491,51795,3782,53787,3928
2005-01-23 17:00,39622,2868,47546,3442,51508,3729,53490,3872
2005-01-23 18:00,38210,2786,45853,3344,49674,3622,51584,3762
2005-01-23 19:00,36218,2745,43462,3295,47084,3569,48895,3706
2005-01-23 20:00,34477,2622,41373,3147,44820,3409,46544,3540
2005-01-23 21:00,32341,2459,38809,2950,42043,3196,43661,3319
2005-01-23 22:00,30529,2254,36634,2704,39687,2930,41214,3043
2005-01-23 23:00,29458,2295,35349,2754,38295,2983,39768,3098
2005-01-24 00:00,28851,2254,34621,2704,37506,2930,38949,3043
2005-01-24 01:00,28540,2131,34248,2557,37102,2770,38530,2877
2005-01-24 02:00,28716,2090,34459,2508,37330,2717,38766,2821
2005-01-24 03:00,29544,2131,35453,2557,38407,2770,39885,2877
2005-01-24 04:00,32123,2172,38547,2606,41759,2823,43366,2932
2005-01-24 05:00,35296,2172,42355,2606,45885,2823,47650,2932
2005-01-24 06:00,37228,2213,44674,2655,48396,2877,50258,2987
2005-01-24 07:00,37836,2295,45404,2754,49187,2983,51079,3098
2005-01-24 08:00,37943,2459,45531,2950,49325,3196,51223,3319
2005-01-24 09:00,37905,2459,45487,2950,49277,3196,51173,3319
2005-01-24 10:00,37248,2418,44697,2901,48422,3143,50285,3264
2005-01-24 11:00,36924,2418,44309,2901,48001,3143,49847,3264
2005-01-24 12:00,36725,2377,44070,2852,47742,3090,49578,3209
2005-01-24 13:00,36757,2336,44109,2803,47785,3036,49623,3153
2005-01-24 14:00,37276,2295,44731,2754,48459,2983,50323,3098
2005-01-24 15:00,38846,2459,46615,2950,50500,3196,52442,3319
2005-01-24 16:00,40000,48000,52000,54000
2005-01-24 17:00,39911,2868,47894,3442,51885,3729,53881,3872
2005-01-24 18:00,38306,2786,45968,3344,49799,3622,51714,3762
2005-01-24 19:00,36484,2745,43781,3295,47430,3569,49254,3706
2005-01-24 20:00,34782,2622,41739,3147,45217,3409,46956,3540
2005-01-24 21:00,32502,39002,42252,43877,3319
2005-01-24 22:00,30734,2254,36881,2704,39954,2930,41491,3043
2005-01-24 23:00,29662,2295,35594,2754,38560,2983,40044,3098
2005-01-25 00:00,28972,2254,34767,2704,37664,2930,39113,3043
2005-01-25 01:00,28674,2131,34409,2557,37276,2770,38710,2877
2005-01-25 02:00,28820,2090,34584,2508,37467,2717,38908,2821
2005-01-25 03:00,29545,2131,35454,2557,38408,2770,39885,2877
2005-01-25 04:00,32056,2172,38468,2606,41674,2823,43276,2932
2005-01-25 05:00,35218,2172,42261,2606,45783,2823,47544,2932
2005-01-25 06:00,37214,2213,44657,2655,48378,2877,50239,2987
2005-01-25 07:00,37835,2295,45402,2754,49185,2983,51077,3098
2005-01-25 08:00,37965,2459,45558,2950,49355,3196,51253,3319
2005-01-25 09:00,37894,2459,45473,2950,49262,3196,51157,3319
2005-01-25 10:00,37379,2418,44855,2901,48593,3143,50462,3264
2005-01-25 11:00,37075,2418,44490,2901,48198,3143,50052,3264
2005-01-25 12:00,36892,2377,44270,2852,47959,3090,49804,3209
2005-01-25 13:00,36869,2336,44243,2803,47930,3036,49773,3153
2005-01-25 14:00,37538,2295,45045,2754,48799,2983,50676,3098
2005-01-25 15:00,38739,2459,46487,2950,50361,3196,52298,3319
2005-01-25 16:00,39900,2909,47880,3491,51870,3782,53865,3928
2005-01-25 17:00,39725,2868,47670,3442,51642,3729,53628,3872
2005-01-25 18:00,38220,2786,45864,3344,49686,3622,51597,3762
2005-01-25 19:00,36382,43659,3295,47297,3569,49116,3706
2005-01-25 20:00,34686,2622,41624,3147,45092,3409,46827,3540
2005-01-25 21:00,32380,2459,38856,2950,42094,3196,43713,3319
2005-01-25 22:00,30608,2254,36730,2704,39790,2930,41321,3043
2005-01-25 23:00,29551,2295,35461,2754,38416,2983,39894,3098
2005-01-26 00:00,28913,2254,34696,2704,37588,2930,39033,3043
2005-01-26 01:00,28659,2131,34391,2557,37257,2770,38690,2877
2005-01-26 02:00,28743,2090,34492,2508,37366,2717,38803,2821
2005-01-26 03:00,29498,2131,35397,2557,38347,2770,39822,2877
2005-01-26 04:00,32027,2172,38432,2606,41635,2823,43236,2932
2005-01-26 05:00,35143,2172,42172,2606,45686,2823,47443,2932
2005-01-26 06:00,37003,2213,44404,2655,48104,2877,49954,2987
2005-01-26 07:00,37663,2295,45195,2754,48962,2983,50845,3098
2005-01-26 08:00,37787,2459,45344,2950,49123,3196,51012,3319
2005-01-26 09:00,37777,2459,45332,2950,49110,3196,50999,3319
2005-01-26 10:00,37280,2418,44736,2901,48464,3143,50328,3264
2005-01-26 11:00,37023,2418,44427,2901,48130,3143,49981,3264
2005-01-26 12:00,36893,2377,44271,2852,47961,3090,49805,3209
2005-01-26 13:00,36967,2336,44361,2803,48057,3036,49906,3153
2005-01-26 14:00,37607,2295,45129,2754,48890,2983,50770,3098
2005-01-26 15:00,39000,2459,46800,2950,50700,3196,52650,3319
2005-01-26 16:00,39944,2909,47933,3491,51928,3782,53925,3928
2005-01-26 17:00,39982,2868,47978,3442,51976,3729,53976,3872
2005-01-26 18:00,38249,2786,45899,3344,49724,3622,51637,3762
2005-01-26 19:00,36627,2745,43953,3295,47616,3569,49447,3706
2005-01-26 20:00,34827,2622,41792,3147,45275,3409,47016,3540
2005-01-26 21:00,32504,2459,39005,2950,42255,3196,43881,3319
2005-01-26 22:00,30691,2254,36829,2704,39898,2930,41433,3043
2005-01-26 23:00,29726,2295,35672,2754,38645,2983,40131,3098
2005-01-27 00:00,29091,2254,34910,2704,37819,2930,39274,3043
2005-01-27 01:00,28795,2131,34554,2557,37434,2770,38874,2877
2005-01-27 02:00,28924,2090,34709,2508,37602,2717,39048,2821
2005-01-27 03:00,29660,2131,35592,2557,38559,2770,40042,2877
2005-01-27 04:00,32127,2172,38552,2606,41765,2823,43371,2932
2005-01-27 05:00,35266,2172,42319,2606,45845,2823,47609,2932
2005-01-27 06:00,37083,44500,2655,48208,2877,50062,2987
2005-01-27 07:00,37697,2295,45237,2754,49006,2983,50891,3098
2005-01-27 08:00,37882,2459,45459,2950,49247,3196,51141,3319
2005-01-27 09:00,37932,45518,49311,51208,3319
2005-01-27 10:00,37454,2418,44945,2901,48690,3143,50563,3264
2005-01-27 11:00,37103,2418,44524,2901,48234,3143,50090,3264
2005-01-27 12:00,36796,44156,2852,47835,3090,49675,3209
2005-01-27 13:00,36746,2336,44095,2803,47770,3036,49607,3153
2005-01-27 14:00,37296,2295,44755,2754,48485,2983,50350,3098
2005-01-27 15:00,38601,2459,46321,2950,50181,3196,52111,3319
2005-01-27 16:00,39677,2909,47613,3491,51580,3782,53564,3928
2005-01-27 17:00,39389,2868,47266,3442,51205,3729,53175,3872
2005-01-27 18:00,37710,2786,45252,3344,49023,3622,50908,3762
2005-01-27 19:00,36069,2745,43282,3295,46889,3569,48693,3706
2005-01-27 20:00,34448,2622,41338,3147,44782,3409,46505,3540
2005-01-27 21:00,32233,2459,38679,2950,41903,3196,43514,3319
2005-01-27 22:00,30822,2254,36987,2704,40069,2930,41610,3043
2005-01-27 23:00,29634,35561,2754,38525,2983,40006,3098
2005-01-28 00:00,28763,2254,34516,2704,37392,2930,38830,3043
2005-01-28 01:00,28263,2131,33916,2557,36742,2770,38155,2877
2005-01-28 02:00,27991,2090,33590,2508,36389,2717,37788,2821
2005-01-28 03:00,27824,2131,33388,2557,36171,2770,37562,2877
2005-01-28 04:00,28699,2172,34439,2606,37309,2823,38744,2932
2005-01-28 05:00,30473,2172,36568,2606,39615,2823,41139,2932
2005-01-28 06:00,32126,2213,38551,2655,41764,2877,43370,2987
2005-01-28 07:00,33491,2295,40189,2754,43538,2983,45213,3098
2005-01-28 08:00,34242,2459,41091,2950,44515,3196,46227,3319
2005-01-28 09:00,34489,2459,41387,2950,44836,3196,46560,3319
2005-01-28 10:00,34107,2418,40928,2901,44339,3143,46045,3264
2005-01-28 11:00,33577,2418,40292,2901,43650,3143,45329,3264
2005-01-28 12:00,33034,2377,39641,2852,42944,3090,44596,3209
2005-01-28 13:00,33115,2336,39738,2803,43049,3036,44705,3153
2005-01-28 14:00,33819,2295,40583,2754,43965,2983,45656,3098
2005-01-28 15:00,35206,2459,42247,2950,45768,3196,47528,3319
2005-01-28 16:00,36852,2909,44223,3491,47908,3782,49751,3928
2005-01-28 17:00,36888,2868,44266,3442,47955,3729,49799,3872
2005-01-28 18:00,35533,2786,42640,3344,46194,3622,47970,3762
2005-01-28 19:00,34135,2745,40962,3295,44375,3569,46082,3706
2005-01-28 20:00,32911,2622,39494,3147,42785,3409,44431,3540
2005-01-28 21:00,30682,2459,36818,2950,39886,3196,41421,3319
2005-01-28 22:00,29151,2254,34981,2704,37896,2930,39354,3043
2005-01-28 23:00,27871,2295,33446,2754,36233,2983,37626,3098
2005-01-29 00:00,26994,2254,32393,2704,35093,2930,36442,3043
2005-01-29 01:00,26399,2131,31679,2557,34318,2770,35638,2877
2005-01-29 02:00,26028,2090,31233,2508,33836,2717,35138,2821
2005-01-29 03:00,25661,2131,30793,2557,33359,2770,34642,2877
2005-01-29 04:00,25964,2172,31157,2606,33753,2823,35051,2932
2005-01-29 05:00,27005,2172,32406,2606,35107,2823,36457,2932
2005-01-29 06:00,28260,2213,33912,2655,36738,2877,38151,2987
2005-01-29 07:00,29662,2295,35594,2754,38560,2983,40043,3098
2005-01-29 08:00,30683,2459,36820,2950,39888,3196,41422,3319
2005-01-29 09:00,31203,2459,37443,2950,40564,3196,42124,3319
2005-01-29 10:00,30916,2418,37100,2901,40191,3143,41737,3264
2005-01-29 11:00,30471,2418,36565,2901,39612,3143,41135,3264
2005-01-29 12:00,30228,2377,36273,2852,39296,3090,40808,3209
2005-01-29 13:00,30083,2336,36100,2803,39108,3036,40612,3153
2005-01-29 14:00,30888,2295,37065,2754,40154,2983,41698,3098
2005-01-29 15:00,32594,2459,39113,2950,42372,3196,44002,3319
2005-01-29 16:00,34463,41356,3491,44802,3782,46525,3928
2005-01-29 17:00,35003,2868,42004,3442,45505,3729,47255,3872
2005-01-29 18:00,34157,2786,40989,3344,44405,3622,46113,3762
2005-01-29 19:00,33022,2745,39626,3295,42928,3569,44580,3706
2005-01-29 20:00,31730,2622,38076,3147,41250,3409,42836,3540
2005-01-29 21:00,29929,2459,35915,2950,38908,3196,40405,3319
2005-01-29 22:00,28453,2254,34143,2704,36989,2930,38411,3043
2005-01-29 23:00,27520,2295,33024,2754,35776,2983,37152,3098
2005-01-30 00:00,26970,2254,32364,2704,35061,2930,36409,3043
2005-01-30 01:00,26770,2131,32124,2557,34801,2770,36140,2877
2005-01-30 02:00,27067,2090,32480,2508,35187,2717,36540,2821
2005-01-30 03:00,28084,2131,33701,2557,36510,2770,37914,2877
2005-01-30 04:00,30879,2172,37055,2606,40143,2823,41687,2932
2005-01-30 05:00,34072,2172,40887,2606,44294,2823,45997,2932
2005-01-30 06:00,35780,2213,42936,2655,46514,2877,48303,2987
2005-01-30 07:00,36556,2295,43867,2754,47522,2983,49350,3098
2005-01-30 08:00,36800,2459,44160,2950,47840,3196,49680,3319
2005-01-30 09:00,36924,2459,44308,2950,48001,3196,49847,3319
2005-01-30 10:00,36565,2418,43878,2901,47534,3143,49362,3264
2005-01-30 11:00,36314,2418,43577,2901,47208,3143,49024,3264
2005-01-30 12:00,36139,2377,43366,2852,46980,3090,48787,3209
2005-01-30 13:00,36090,2336,43308,2803,46917,3036,48721,3153
2005-01-30 14:00,36694,2295,44032,2754,47702,2983,49537,3098
2005-01-30 15:00,37946,2459,45535,2950,49330,3196,51227,3319
2005-01-30 16:00,39166,2909,46999,3491,50916,3782,52874,3928
2005-01-30 17:00,39133,2868,46959,3442,50872,3729,52829,3872
2005-01-30 18:00,37549,2786,45059,3344,48814,3622,50691,3762
2005-01-30 19:00,35841,2745,43010,3295,46594,3569,48386,3706
2005-01-30 20:00,33935,2622,40722,3147,44115,3409,45812,3540
2005-01-30 21:00,31658,2459,37990,2950,41156,3196,42739,3319
2005-01-30 22:00,29812,2254,35774,2704,38755,2930,40246,3043
2005-01-30 23:00,28692,2295,34431,2754,37300,2983,38735,3098
2005-01-31 00:00,28055,2254,33666,2704,36471,2930,37874,3043
2005-01-31 01:00,27797,2131,33357,2557,36137,2770,37527,2877
2005-01-31 02:00,28041,2090,33649,2508,36453,2717,37855,2821
2005-01-31 03:00,28944,2131,34732,2557,37627,2770,39074,2877
2005-01-31 04:00,31462,2172,37754,2606,40900,2823,42473,2932
2005-01-31 05:00,34506,2172,41407,2606,44858,2823,46583,2932
2005-01-31 06:00,36175,2213,43410,2655,47028,2877,48836,2987
2005-01-31 07:00,36727,2295,44072,2754,47745,2983,49581,3098
2005-01-31 08:00,36882,2459,44258,2950,47946,3196,49791,3319
2005-01-31 09:00,36915,2459,44299,2950,47990,3196,49836,3319
2005-01-31 10:00,36432,2418,43718,2901,47361,3143,49183,3264
2005-01-31 11:00,36170,2418,43404,2901,47021,3143,48829,3264
2005-01-31 12:00,35900,2377,43080,2852,46670,3090,48465,3209
2005-01-31 13:00,35863,2336,43036,2803,46622,3036,48415,3153
2005-01-31 14:00,36468,2295,43762,2754,47409,2983,49232,3098
2005-01-31 15:00,37790,2459,45348,2950,49127,3196,51017,3319
2005-01-31 16:00,39105,2909,46926,3491,50836,3782,52791,3928
