,csp1,csp2,csp3
7514,0.000,0.000,0.000
7515,0.000,0.000,0.000
7516,0.000,0.000,0.000
7517,0.000,22.266,0.000
7518,0.000,170.681,0.000
7519,157.042,351.078,0.000
7520,382.499,459.588,45.888
7521,510.843,501.622,214.762
7522,545.318,494.690,303.297
7523,553.597,418.289,21.837
7524,540.810,254.477,157.164
7525,507.119,44.087,298.996
7526,358.047,0.000,37.497
7527,95.800,0.000,42.681
7528,0.000,0.000,0.000
7529,0.000,0.000,0.000
7530,0.000,0.000,0.000
7531,0.000,0.000,0.000
7532,0.000,0.000,0.000
7533,0.000,0.000,0.000
7534,0.000,0.000,0.000
7535,0.000,0.000,0.000
7536,0.000,0.000,0.000
7537,0.000,0.000,0.000
7538,0.000,0.000,0.000
7539,0.000,0.000,0.000
7540,0.000,0.000,0.000
7541,0.000,0.000,0.000
7542,0.000,159.304,0.000
7543,26.983,351.735,0.000
7544,310.846,460.037,27.590
7545,500.712,495.268,148.771
7546,546.200,490.147,315.230
7547,525.095,420.802,267.003
7548,517.580,254.300,336.636
7549,507.026,41.426,197.291
7550,363.317,0.000,3.638
7551,94.609,0.000,0.000
7552,0.000,0.000,0.000
7553,0.000,0.000,0.000
7554,0.000,0.000,0.000
7555,0.000,0.000,0.000
7556,0.000,0.000,0.000
7557,0.000,0.000,0.000
7558,0.000,0.000,0.000
7559,0.000,0.000,0.000
7560,0.000,0.000,0.000
7561,0.000,0.000,0.000
7562,0.000,0.000,0.000
7563,0.000,0.000,0.000
7564,0.000,0.000,0.000
7565,0.000,0.000,0.000
7566,0.000,146.676,0.000
7567,144.066,343.459,0.000
7568,380.770,458.558,0.000
7569,506.523,490.692,34.620
7570,547.025,484.830,254.340
7571,557.202,410.870,340.265
7572,549.158,250.975,353.894
7573,512.853,51.124,323.861
7574,354.439,0.000,116.680
7575,96.004,0.000,0.000
7576,0.000,0.000,0.000
7577,0.000,0.000,0.000
7578,0.000,0.000,0.000
7579,0.000,0.000,0.000
7580,0.000,0.000,0.000
7581,0.000,0.000,0.000
7582,0.000,0.000,0.000
7583,0.000,0.000,0.000
7584,0.000,0.000,0.000
7585,0.000,0.000,0.000
7586,0.000,0.000,0.000
7587,0.000,0.000,0.000
7588,0.000,0.000,0.000
7589,0.000,0.000,0.000
7590,0.000,4.835,0.000
7591,149.639,232.942,0.000
7592,377.274,289.122,0.000
7593,512.860,240.350,0.000
7594,542.528,160.569,22.048
7595,555.927,245.007,0.000
7596,511.236,237.831,0.000
7597,517.341,46.879,0.000
7598,347.821,0.000,1.069
7599,37.889,0.000,0.000
7600,0.000,0.000,0.000
7601,0.000,0.000,0.000
7602,0.000,0.000,0.000
7603,0.000,0.000,0.000
7604,0.000,0.000,0.000
7605,0.000,0.000,0.000
7606,0.000,0.000,0.000
7607,0.000,0.000,0.000
7608,0.000,0.000,0.000
7609,0.000,0.000,0.000
7610,0.000,0.000,0.000
7611,0.000,0.000,0.000
7612,0.000,0.000,0.000
7613,0.000,0.000,0.000
7614,0.000,43.936,0.000
7615,99.721,311.774,0.000
7616,383.425,453.732,0.000
7617,484.693,474.890,0.000
7618,533.701,460.694,0.000
7619,546.426,419.537,102.583
7620,544.613,248.317,165.464
7621,501.892,29.289,27.336
7622,354.224,0.000,0.000
7623,81.411,0.000,0.000
7624,0.000,0.000,0.000
7625,0.000,0.000,0.000
7626,0.000,0.000,0.000
7627,0.000,0.000,0.000
7628,0.000,0.000,0.000
7629,0.000,0.000,0.000
7630,0.000,0.000,0.000
7631,0.000,0.000,0.000
7632,0.000,0.000,0.000
7633,0.000,0.000,0.000
7634,0.000,0.000,0.000
7635,0.000,0.000,0.000
7636,0.000,0.000,0.000
7637,0.000,0.000,0.000
7638,0.000,142.358,0.000
7639,105.787,314.101,0.000
7640,314.181,373.594,0.000
7641,460.724,403.026,0.000
7642,500.351,400.343,0.000
7643,503.827,322.453,0.000
7644,521.462,171.658,0.000
7645,469.424,14.330,0.000
7646,285.563,0.000,0.000
7647,60.929,0.000,0.000
7648,0.000,0.000,0.000
7649,0.000,0.000,0.000
7650,0.000,0.000,0.000
7651,0.000,0.000,0.000
7652,0.000,0.000,0.000
7653,0.000,0.000,0.000
7654,0.000,0.000,0.000
7655,0.000,0.000,0.000
7656,0.000,0.000,0.000
7657,0.000,0.000,0.000
7658,0.000,0.000,0.000
7659,0.000,0.000,0.000
7660,0.000,0.000,0.000
7661,0.000,0.000,0.000
7662,0.000,143.597,0.000
7663,81.040,317.986,0.000
7664,323.592,383.371,0.000
7665,466.883,398.052,109.839
7666,511.850,392.176,347.052
7667,511.430,322.924,406.092
7668,501.737,176.622,337.102
7669,435.874,12.570,122.859
7670,221.359,0.000,0.000
7671,33.729,0.000,0.000
7672,0.000,0.000,0.000
7673,0.000,0.000,0.000
7674,0.000,0.000,0.000
7675,0.000,0.000,0.000
7676,0.000,0.000,0.000
7677,0.000,0.000,0.000
7678,0.000,0.000,0.000
7679,0.000,0.000,0.000
7680,0.000,0.000,0.000
7681,0.000,0.000,0.000
7682,0.000,0.000,0.000
7683,0.000,0.000,0.000
7684,0.000,0.000,0.000
7685,0.000,0.000,0.000
7686,0.000,42.513,0.000
7687,100.745,216.374,0.000
7688,311.091,266.301,0.000
7689,459.071,102.695,6.691
7690,552.119,156.863,52.973
7691,557.015,269.153,117.556
7692,519.593,0.000,205.446
7693,381.369,0.000,337.709
7694,210.669,0.000,227.880
7695,49.500,0.000,39.067
7696,0.000,0.000,0.000
7697,0.000,0.000,0.000
7698,0.000,0.000,0.000
7699,0.000,0.000,0.000
7700,0.000,0.000,0.000
7701,0.000,0.000,0.000
7702,0.000,0.000,0.000
7703,0.000,0.000,0.000
7704,0.000,0.000,0.000
7705,0.000,0.000,0.000
7706,0.000,0.000,0.000
7707,0.000,0.000,0.000
7708,0.000,0.000,0.000
7709,0.000,0.000,0.000
7710,0.000,0.000,0.000
7711,41.050,149.375,0.000
7712,247.723,308.756,0.000
7713,414.548,8.184,0.000
7714,489.663,0.000,3.864
7715,486.606,0.000,85.231
7716,519.056,0.000,228.945
7717,311.387,0.000,150.170
7718,55.622,0.000,0.000
7719,0.000,0.000,0.000
7720,0.000,0.000,0.000
7721,0.000,0.000,0.000
7722,0.000,0.000,0.000
7723,0.000,0.000,0.000
7724,0.000,0.000,0.000
7725,0.000,0.000,0.000
7726,0.000,0.000,0.000
7727,0.000,0.000,0.000
7728,0.000,0.000,0.000
7729,0.000,0.000,0.000
7730,0.000,0.000,0.000
7731,0.000,0.000,0.000
7732,0.000,0.000,0.000
7733,0.000,0.000,0.000
7734,0.000,46.789,0.000
7735,14.392,92.218,0.000
7736,205.311,176.986,0.000
7737,410.556,152.465,36.137
7738,475.367,80.615,132.007
7739,536.002,26.594,227.155
7740,475.610,0.000,349.661
7741,466.224,0.000,251.270
7742,277.520,0.000,2.807
7743,64.884,0.000,0.000
7744,0.000,0.000,0.000
7745,0.000,0.000,0.000
7746,0.000,0.000,0.000
7747,0.000,0.000,0.000
7748,0.000,0.000,0.000
7749,0.000,0.000,0.000
7750,0.000,0.000,0.000
7751,0.000,0.000,0.000
7752,0.000,0.000,0.000
7753,0.000,0.000,0.000
7754,0.000,0.000,0.000
7755,0.000,0.000,0.000
7756,0.000,0.000,0.000
7757,0.000,0.000,0.000
7758,0.000,0.000,0.000
7759,87.983,206.565,0.000
7760,313.088,188.933,0.000
7761,456.163,143.250,0.000
7762,492.729,0.000,50.800
7763,552.111,0.000,94.080
7764,507.423,0.000,82.220
7765,452.668,0.000,42.422
7766,304.834,0.000,35.582
7767,85.750,0.000,0.000
7768,0.000,0.000,0.000
7769,0.000,0.000,0.000
7770,0.000,0.000,0.000
7771,0.000,0.000,0.000
7772,0.000,0.000,0.000
7773,0.000,0.000,0.000
7774,0.000,0.000,0.000
7775,0.000,0.000,0.000
7776,0.000,0.000,0.000
7777,0.000,0.000,0.000
7778,0.000,0.000,0.000
7779,0.000,0.000,0.000
7780,0.000,0.000,0.000
7781,0.000,0.000,0.000
7782,0.000,0.000,0.000
7783,96.370,50.737,0.000
7784,297.955,112.710,0.000
7785,443.062,63.304,90.491
7786,480.061,76.365,205.272
7787,496.497,137.858,0.000
7788,471.661,27.779,0.000
7789,431.000,0.000,0.000
7790,226.583,0.000,0.000
7791,5.826,0.000,0.000
7792,0.000,0.000,0.000
7793,0.000,0.000,0.000
7794,0.000,0.000,0.000
7795,0.000,0.000,0.000
7796,0.000,0.000,0.000
7797,0.000,0.000,0.000
7798,0.000,0.000,0.000
7799,0.000,0.000,0.000
7800,0.000,0.000,0.000
7801,0.000,0.000,0.000
7802,0.000,0.000,0.000
7803,0.000,0.000,0.000
7804,0.000,0.000,0.000
7805,0.000,0.000,0.000
7806,0.000,89.072,0.000
7807,79.138,312.149,0.000
7808,328.849,421.081,0.000
7809,450.026,457.573,0.000
7810,493.778,461.267,15.069
7811,507.656,396.747,229.455
7812,492.783,225.148,55.362
7813,434.270,31.069,148.928
7814,252.255,0.000,3.940
7815,47.529,0.000,0.000
7816,0.000,0.000,0.000
7817,0.000,0.000,0.000
7818,0.000,0.000,0.000
7819,0.000,0.000,0.000
7820,0.000,0.000,0.000
7821,0.000,0.000,0.000
7822,0.000,0.000,0.000
7823,0.000,0.000,0.000
7824,0.000,0.000,0.000
7825,0.000,0.000,0.000
7826,0.000,0.000,0.000
7827,0.000,0.000,0.000
7828,0.000,0.000,0.000
7829,0.000,0.000,0.000
7830,0.000,0.000,0.000
7831,82.877,0.000,0.000
7832,290.915,0.000,0.000
7833,441.931,0.077,0.000
7834,520.100,61.457,205.986
7835,337.946,0.000,349.853
7836,484.157,13.158,369.363
7837,337.817,0.000,303.011
7838,279.992,0.000,139.133
7839,55.313,0.000,0.000
7840,0.000,0.000,0.000
7841,0.000,0.000,0.000
7842,0.000,0.000,0.000
7843,0.000,0.000,0.000
7844,0.000,0.000,0.000
7845,0.000,0.000,0.000
7846,0.000,0.000,0.000
7847,0.000,0.000,0.000
7848,0.000,0.000,0.000
7849,0.000,0.000,0.000
7850,0.000,0.000,0.000
7851,0.000,0.000,0.000
7852,0.000,0.000,0.000
7853,0.000,0.000,0.000
7854,0.000,42.401,0.000
7855,95.812,153.921,0.000
7856,300.489,251.304,0.000
7857,454.170,186.819,111.758
7858,504.842,115.806,269.913
7859,524.637,35.375,345.277
7860,509.063,0.000,354.402
7861,456.363,0.000,284.185
7862,279.755,0.000,123.653
7863,42.457,0.000,0.000
7864,0.000,0.000,0.000
7865,0.000,0.000,0.000
7866,0.000,0.000,0.000
7867,0.000,0.000,0.000
7868,0.000,0.000,0.000
7869,0.000,0.000,0.000
7870,0.000,0.000,0.000
7871,0.000,0.000,0.000
7872,0.000,0.000,0.000
7873,0.000,0.000,0.000
7874,0.000,0.000,0.000
7875,0.000,0.000,0.000
7876,0.000,0.000,0.000
7877,0.000,0.000,0.000
7878,0.000,0.000,0.000
7879,52.657,0.000,0.000
7880,246.351,0.000,0.000
7881,384.594,47.058,0.000
7882,381.251,130.368,29.067
7883,393.567,191.098,49.861
7884,128.889,0.000,137.131
7885,49.748,0.000,104.208
7886,0.000,0.000,13.641
7887,0.000,0.000,0.000
7888,0.000,0.000,0.000
7889,0.000,0.000,0.000
7890,0.000,0.000,0.000
7891,0.000,0.000,0.000
7892,0.000,0.000,0.000
7893,0.000,0.000,0.000
7894,0.000,0.000,0.000
7895,0.000,0.000,0.000
7896,0.000,0.000,0.000
7897,0.000,0.000,0.000
7898,0.000,0.000,0.000
7899,0.000,0.000,0.000
7900,0.000,0.000,0.000
7901,0.000,0.000,0.000
7902,0.000,15.277,0.000
7903,60.427,50.703,0.000
7904,273.661,73.359,0.000
7905,427.163,60.541,92.887
7906,475.950,152.126,251.808
7907,502.852,305.113,334.500
7908,476.493,160.847,341.407
7909,414.293,0.000,275.326
7910,261.670,0.000,98.917
7911,24.503,0.000,0.000
7912,0.000,0.000,0.000
7913,0.000,0.000,0.000
7914,0.000,0.000,0.000
7915,0.000,0.000,0.000
7916,0.000,0.000,0.000
7917,0.000,0.000,0.000
7918,0.000,0.000,0.000
7919,0.000,0.000,0.000
7920,0.000,0.000,0.000
7921,0.000,0.000,0.000
7922,0.000,0.000,0.000
7923,0.000,0.000,0.000
7924,0.000,0.000,0.000
7925,0.000,0.000,0.000
7926,0.000,12.855,0.000
7927,59.871,48.294,0.000
7928,272.879,71.024,0.000
7929,427.041,58.972,96.791
7930,476.065,150.252,255.356
7931,503.000,302.311,338.080
7932,478.363,158.186,343.920
7933,415.810,0.000,277.703
7934,262.738,0.000,101.721
7935,29.386,0.000,0.000
7936,0.000,0.000,0.000
7937,0.000,0.000,0.000
7938,0.000,0.000,0.000
7939,0.000,0.000,0.000
7940,0.000,0.000,0.000
7941,0.000,0.000,0.000
7942,0.000,0.000,0.000
7943,0.000,0.000,0.000
7944,0.000,0.000,0.000
7945,0.000,0.000,0.000
7946,0.000,0.000,0.000
7947,0.000,0.000,0.000
7948,0.000,0.000,0.000
7949,0.000,0.000,0.000
7950,0.000,74.803,0.000
7951,57.785,269.458,0.000
7952,269.609,346.416,0.000
7953,429.219,377.765,86.532
7954,479.140,280.231,186.902
7955,495.730,182.224,197.853
7956,483.508,93.599,216.429
7957,423.655,0.000,115.170
7958,252.761,0.000,7.990
7959,35.016,0.000,0.000
7960,0.000,0.000,0.000
7961,0.000,0.000,0.000
7962,0.000,0.000,0.000
7963,0.000,0.000,0.000
7964,0.000,0.000,0.000
7965,0.000,0.000,0.000
7966,0.000,0.000,0.000
7967,0.000,0.000,0.000
7968,0.000,0.000,0.000
7969,0.000,0.000,0.000
7970,0.000,0.000,0.000
7971,0.000,0.000,0.000
7972,0.000,0.000,0.000
7973,0.000,0.000,0.000
7974,0.000,0.000,0.000
7975,71.776,0.000,0.000
7976,275.518,67.270,0.000
7977,419.159,279.977,56.297
7978,485.897,183.442,80.000
7979,410.568,159.440,68.251
7980,462.441,18.777,130.003
7981,253.456,0.000,266.447
7982,182.797,0.000,127.405
7983,0.000,0.000,0.000
7984,0.000,0.000,0.000
7985,0.000,0.000,0.000
7986,0.000,0.000,0.000
7987,0.000,0.000,0.000
7988,0.000,0.000,0.000
7989,0.000,0.000,0.000
7990,0.000,0.000,0.000
7991,0.000,0.000,0.000
7992,0.000,0.000,0.000
7993,0.000,0.000,0.000
7994,0.000,0.000,0.000
7995,0.000,0.000,0.000
7996,0.000,0.000,0.000
7997,0.000,0.000,0.000
7998,0.000,11.444,0.000
7999,56.854,238.036,0.000
8000,350.304,343.732,0.000
8001,438.703,358.939,88.606
8002,501.539,320.531,252.121
8003,482.014,167.270,337.305
8004,534.767,106.301,339.948
8005,502.601,0.000,272.805
8006,223.894,0.000,115.327
8007,54.150,0.000,0.000
8008,0.000,0.000,0.000
8009,0.000,0.000,0.000
8010,0.000,0.000,0.000
8011,0.000,0.000,0.000
8012,0.000,0.000,0.000
8013,0.000,0.000,0.000
8014,0.000,0.000,0.000
8015,0.000,0.000,0.000
8016,0.000,0.000,0.000
8017,0.000,0.000,0.000
8018,0.000,0.000,0.000
8019,0.000,0.000,0.000
8020,0.000,0.000,0.000
8021,0.000,0.000,0.000
8022,0.000,67.727,0.000
8023,50.577,256.702,0.000
8024,286.287,346.442,0.000
8025,454.129,365.147,70.703
8026,477.633,373.034,218.303
8027,500.818,281.384,316.771
8028,486.306,71.782,334.996
8029,406.464,0.000,247.408
8030,236.323,0.000,75.525
8031,36.623,0.000,0.000
8032,0.000,0.000,0.000
8033,0.000,0.000,0.000
8034,0.000,0.000,0.000
8035,0.000,0.000,0.000
8036,0.000,0.000,0.000
8037,0.000,0.000,0.000
8038,0.000,0.000,0.000
8039,0.000,0.000,0.000
8040,0.000,0.000,0.000
8041,0.000,0.000,0.000
8042,0.000,0.000,0.000
8043,0.000,0.000,0.000
8044,0.000,0.000,0.000
8045,0.000,0.000,0.000
8046,0.000,0.000,0.000
8047,49.425,0.000,0.000
8048,258.865,11.270,0.000
8049,413.570,33.765,0.000
8050,467.263,40.990,0.000
8051,502.703,265.484,200.068
8052,483.830,134.379,38.411
8053,393.415,0.000,93.684
8054,224.238,0.000,64.943
8055,32.289,0.000,0.000
8056,0.000,0.000,0.000
8057,0.000,0.000,0.000
8058,0.000,0.000,0.000
8059,0.000,0.000,0.000
8060,0.000,0.000,0.000
8061,0.000,0.000,0.000
8062,0.000,0.000,0.000
8063,0.000,0.000,0.000
8064,0.000,0.000,0.000
8065,0.000,0.000,0.000
8066,0.000,0.000,0.000
8067,0.000,0.000,0.000
8068,0.000,0.000,0.000
8069,0.000,0.000,0.000
8070,0.000,0.000,0.000
8071,53.015,81.939,0.000
8072,273.347,298.145,0.000
8073,434.094,423.981,89.960
8074,485.909,398.169,260.704
8075,514.336,310.054,303.815
8076,498.397,143.278,60.686
8077,409.080,0.000,75.090
8078,235.120,0.000,72.366
8079,37.469,0.000,0.000
8080,0.000,0.000,0.000
8081,0.000,0.000,0.000
8082,0.000,0.000,0.000
8083,0.000,0.000,0.000
8084,0.000,0.000,0.000
8085,0.000,0.000,0.000
8086,0.000,0.000,0.000
8087,0.000,0.000,0.000
8088,0.000,0.000,0.000
8089,0.000,0.000,0.000
8090,0.000,0.000,0.000
8091,0.000,0.000,0.000
8092,0.000,0.000,0.000
8093,0.000,0.000,0.000
8094,0.000,31.189,0.000
8095,49.579,201.381,0.000
8096,267.131,342.956,0.000
8097,425.750,397.440,0.000
8098,479.601,384.332,6.400
8099,509.342,286.329,0.000
8100,495.921,92.206,65.984
8101,404.482,0.000,62.421
8102,240.547,0.000,0.000
8103,38.622,0.000,0.000
8104,0.000,0.000,0.000
8105,0.000,0.000,0.000
8106,0.000,0.000,0.000
8107,0.000,0.000,0.000
8108,0.000,0.000,0.000
8109,0.000,0.000,0.000
8110,0.000,0.000,0.000
8111,0.000,0.000,0.000
8112,0.000,0.000,0.000
8113,0.000,0.000,0.000
8114,0.000,0.000,0.000
8115,0.000,0.000,0.000
8116,0.000,0.000,0.000
8117,0.000,0.000,0.000
8118,0.000,0.000,0.000
8119,47.286,90.270,0.000
8120,266.768,275.791,0.000
8121,430.868,408.991,0.000
8122,482.584,400.515,222.326
8123,515.620,293.982,313.068
8124,495.119,97.671,321.056
8125,407.663,0.000,248.140
8126,235.700,0.000,90.058
8127,39.516,0.000,0.000
8128,0.000,0.000,0.000
8129,0.000,0.000,0.000
8130,0.000,0.000,0.000
8131,0.000,0.000,0.000
8132,0.000,0.000,0.000
8133,0.000,0.000,0.000
8134,0.000,0.000,0.000
8135,0.000,0.000,0.000
8136,0.000,0.000,0.000
8137,0.000,0.000,0.000
8138,0.000,0.000,0.000
8139,0.000,0.000,0.000
8140,0.000,0.000,0.000
8141,0.000,0.000,0.000
8142,0.000,16.704,0.000
8143,49.376,204.951,0.000
8144,270.895,347.897,0.000
8145,432.261,388.656,70.745
8146,486.192,387.321,234.513
8147,521.864,299.853,322.121
8148,496.154,98.884,324.724
8149,412.714,0.000,256.767
8150,236.729,0.000,106.584
8151,38.513,0.000,0.000
8152,0.000,0.000,0.000
8153,0.000,0.000,0.000
8154,0.000,0.000,0.000
8155,0.000,0.000,0.000
8156,0.000,0.000,0.000
8157,0.000,0.000,0.000
8158,0.000,0.000,0.000
8159,0.000,0.000,0.000
8160,0.000,0.000,0.000
8161,0.000,0.000,0.000
8162,0.000,0.000,0.000
8163,0.000,0.000,0.000
8164,0.000,0.000,0.000
8165,0.000,0.000,0.000
8166,0.000,0.000,0.000
8167,41.711,100.263,0.000
8168,254.861,272.177,0.000
8169,418.292,274.136,69.772
8170,468.486,314.606,238.054
8171,504.168,221.635,313.601
8172,491.156,69.735,323.539
8173,396.880,0.000,258.962
8174,229.981,0.000,104.368
8175,37.473,0.000,0.000
8176,0.000,0.000,0.000
8177,0.000,0.000,0.000
8178,0.000,0.000,0.000
8179,0.000,0.000,0.000
8180,0.000,0.000,0.000
8181,0.000,0.000,0.000
8182,0.000,0.000,0.000
8183,0.000,0.000,0.000
8184,0.000,0.000,0.000
8185,0.000,0.000,0.000
8186,0.000,0.000,0.000
8187,0.000,0.000,0.000
8188,0.000,0.000,0.000
8189,0.000,0.000,0.000
8190,0.000,0.000,0.000
8191,20.563,48.274,0.000
8192,252.187,198.416,0.000
8193,428.396,286.293,61.727
8194,416.827,284.691,199.404
8195,402.033,152.732,293.675
8196,463.702,0.000,297.574
8197,386.848,0.000,223.247
8198,225.489,0.000,75.089
8199,63.793,0.000,0.000
8200,0.000,0.000,0.000
8201,0.000,0.000,0.000
8202,0.000,0.000,0.000
8203,0.000,0.000,0.000
8204,0.000,0.000,0.000
8205,0.000,0.000,0.000
8206,0.000,0.000,0.000
8207,0.000,0.000,0.000
8208,0.000,0.000,0.000
8209,0.000,0.000,0.000
8210,0.000,0.000,0.000
8211,0.000,0.000,0.000
8212,0.000,0.000,0.000
8213,0.000,0.000,0.000
8214,0.000,5.866,0.000
8215,38.937,165.210,0.000
8216,240.984,319.009,0.000
8217,406.797,382.006,44.296
8218,457.134,383.323,208.988
8219,514.110,273.943,297.216
8220,484.487,84.559,306.261
8221,444.119,0.000,185.011
8222,248.056,0.000,46.135
8223,46.554,0.000,0.000
8224,0.000,0.000,0.000
8225,0.000,0.000,0.000
8226,0.000,0.000,0.000
8227,0.000,0.000,0.000
8228,0.000,0.000,0.000
8229,0.000,0.000,0.000
8230,0.000,0.000,0.000
8231,0.000,0.000,0.000
8232,0.000,0.000,0.000
8233,0.000,0.000,0.000
8234,0.000,0.000,0.000
8235,0.000,0.000,0.000
8236,0.000,0.000,0.000
8237,0.000,0.000,0.000
8238,0.000,14.173,0.000
8239,23.901,179.823,0.000
8240,249.881,328.786,0.000
8241,388.319,382.648,35.928
8242,483.396,371.701,191.447
8243,378.928,280.897,277.638
8244,465.648,102.373,292.841
8245,421.229,0.000,232.427
8246,254.753,0.000,81.341
8247,40.116,0.000,0.000
8248,0.000,0.000,0.000
8249,0.000,0.000,0.000
8250,0.000,0.000,0.000
8251,0.000,0.000,0.000
8252,0.000,0.000,0.000
8253,0.000,0.000,0.000
8254,0.000,0.000,0.000
8255,0.000,0.000,0.000
8256,0.000,0.000,0.000
8257,0.000,0.000,0.000
8258,0.000,0.000,0.000
8259,0.000,0.000,0.000
8260,0.000,0.000,0.000
8261,0.000,0.000,0.000
8262,0.000,21.479,0.000
8263,0.000,187.052,0.000
8264,86.278,323.947,0.000
8265,336.177,395.674,44.821
8266,429.957,381.087,199.641
8267,513.278,299.498,283.074
8268,489.859,102.777,295.489
8269,385.967,0.000,238.342
8270,217.419,0.000,87.894
8271,29.428,0.000,0.000
8272,0.000,0.000,0.000
8273,0.000,0.000,0.000
8274,0.000,0.000,0.000
8275,0.000,0.000,0.000
8276,0.000,0.000,0.000
8277,0.000,0.000,0.000
8278,0.000,0.000,0.000
8279,0.000,0.000,0.000
8280,0.000,0.000,0.000
8281,0.000,0.000,0.000
8282,0.000,0.000,0.000
8283,0.000,0.000,0.000
8284,0.000,0.000,0.000
8285,0.000,0.000,0.000
8286,0.000,8.854,0.000
8287,7.347,170.335,0.000
8288,149.577,319.102,0.000
8289,410.967,384.142,43.127
8290,458.120,373.087,198.492
8291,490.215,288.706,280.466
8292,470.983,97.376,297.267
8293,377.057,0.000,236.445
8294,205.224,0.000,84.049
8295,16.287,0.000,0.000
8296,0.000,0.000,0.000
8297,0.000,0.000,0.000
8298,0.000,0.000,0.000
8299,0.000,0.000,0.000
8300,0.000,0.000,0.000
8301,0.000,0.000,0.000
8302,0.000,0.000,0.000
8303,0.000,0.000,0.000
8304,0.000,0.000,0.000
8305,0.000,0.000,0.000
8306,0.000,0.000,0.000
8307,0.000,0.000,0.000
8308,0.000,0.000,0.000
8309,0.000,0.000,0.000
8310,0.000,12.349,0.000
8311,22.395,171.392,0.000
8312,218.458,321.793,0.000
8313,382.904,386.853,40.707
8314,444.776,372.283,201.375
8315,479.410,276.582,278.449
8316,459.209,108.979,298.031
8317,364.514,0.000,240.287
8318,200.722,0.000,85.867
8319,19.411,0.000,0.000
8320,0.000,0.000,0.000
8321,0.000,0.000,0.000
8322,0.000,0.000,0.000
8323,0.000,0.000,0.000
8324,0.000,0.000,0.000
8325,0.000,0.000,0.000
8326,0.000,0.000,0.000
8327,0.000,0.000,0.000
8328,0.000,0.000,0.000
8329,0.000,0.000,0.000
8330,0.000,0.000,0.000
8331,0.000,0.000,0.000
8332,0.000,0.000,0.000
8333,0.000,0.000,0.000
8334,0.000,13.191,0.000
8335,23.393,180.285,0.000
8336,221.306,328.849,0.000
8337,384.916,360.478,38.801
8338,452.222,301.928,131.865
8339,483.735,153.860,212.092
8340,462.576,63.186,191.229
8341,370.069,0.000,191.272
8342,220.631,0.000,74.096
8343,22.860,0.000,0.000
8344,0.000,0.000,0.000
8345,0.000,0.000,0.000
8346,0.000,0.000,0.000
8347,0.000,0.000,0.000
8348,0.000,0.000,0.000
8349,0.000,0.000,0.000
8350,0.000,0.000,0.000
8351,0.000,0.000,0.000
8352,0.000,0.000,0.000
8353,0.000,0.000,0.000
8354,0.000,0.000,0.000
8355,0.000,0.000,0.000
8356,0.000,0.000,0.000
8357,0.000,0.000,0.000
8358,0.000,0.000,0.000
8359,8.916,54.721,0.000
8360,201.758,174.892,0.000
8361,371.021,61.154,33.287
8362,453.466,0.000,190.402
8363,499.814,34.761,276.570
8364,491.638,22.358,294.139
8365,350.224,0.000,229.994
8366,228.654,0.000,78.334
8367,0.000,0.000,0.000
8368,0.000,0.000,0.000
8369,0.000,0.000,0.000
8370,0.000,0.000,0.000
8371,0.000,0.000,0.000
8372,0.000,0.000,0.000
8373,0.000,0.000,0.000
8374,0.000,0.000,0.000
8375,0.000,0.000,0.000
8376,0.000,0.000,0.000
8377,0.000,0.000,0.000
8378,0.000,0.000,0.000
8379,0.000,0.000,0.000
8380,0.000,0.000,0.000
8381,0.000,0.000,0.000
8382,0.000,7.944,0.000
8383,0.684,154.985,0.000
8384,206.870,298.263,0.000
8385,412.710,100.887,39.788
8386,471.271,34.831,195.940
8387,514.578,0.000,279.317
8388,479.970,0.000,287.420
8389,380.816,0.000,234.475
8390,229.562,0.000,89.575
8391,44.447,0.000,0.000
8392,0.000,0.000,0.000
8393,0.000,0.000,0.000
8394,0.000,0.000,0.000
8395,0.000,0.000,0.000
8396,0.000,0.000,0.000
8397,0.000,0.000,0.000
8398,0.000,0.000,0.000
8399,0.000,0.000,0.000
8400,0.000,0.000,0.000
8401,0.000,0.000,0.000
8402,0.000,0.000,0.000
8403,0.000,0.000,0.000
8404,0.000,0.000,0.000
8405,0.000,0.000,0.000
8406,0.000,0.000,0.000
8407,22.198,110.723,0.000
8408,220.476,327.962,0.000
8409,394.746,310.323,41.694
