,X1,X2,X3
2114,-1.313609637,-83.65611944,-0.860350228
2115,-1.600230212,-112.7089436,-0.0156
2116,-1.926260499,-188.244978,-0.860442524
2117,-2.234382466,-300.1282057,-22.84083455
2118,-2.530688302,-397.5716294,-24.42681512
2119,-2.901165639,-317.8713492,-12.77359449
2120,-2.739674677,-251.5026829,-11.20039607
2121,-2.605728244,-201.5439343,-10.28710275
2122,-2.595289796,-165.6704266,-10.30799042
2123,-2.445774274,-164.759447,-9.62397439
2124,-2.098381453,-155.4736392,-4.966493612
2125,-1.952934481,-151.4411664,-2.985995734
2126,-1.883911925,-148.5777626,-4.220679995
2127,-2.000643459,-133.8740725,-5.143175399
2128,-2.179831761,-207.1798233,-8.908387125
2129,-2.948066992,-338.4233514,-14.56097923
2130,-2.523575073,-290.5805389,-18.09257223
2131,-2.382953397,-291.1436622,-23.71325894
2132,-2.449007969,-400.6495115,-26.44656035
2133,-2.588219704,-321.4977947,-0.0156
2134,-2.744642613,-223.7751183,-0.860348871
2135,-2.935178277,-119.1265462,-0.0156
2136,-3.131453297,-87.39576874,-0.860349256
2137,-3.307546868,-87.95871231,-0.0156
2138,-3.539149169,-86.1815485,-0.860349667
2139,-3.765662582,-110.6986595,-0.0156
2140,-3.93300024,-173.364972,-0.860458511
2141,-4.1591793,-296.2116825,-54.16621617
2142,-4.417497832,-450.3569816,-51.25928948
2143,-4.204770437,-383.2034933,-26.4835719
2144,-3.861560569,-293.66139,-15.11378549
2145,-3.344458382,-230.9806752,-7.809807543
2146,-3.387242831,-172.4517238,-6.466959049
2147,-2.217228506,-167.1638906,-6.510061984
2148,-1.603394582,-158.5038496,-3.541913655
2149,-1.218183874,-153.2692697,-2.218449429
2150,-1.059781649,-152.1305178,-1.707140149
2151,-1.084621798,-127.0429368,-1.933310491
2152,-1.117734499,-175.7609803,-4.136514632
2153,-1.943270895,-307.0400541,-4.071582384
2154,-1.553586356,-247.8471214,-9.442462733
2155,-1.477528084,-247.7441949,-17.35388941
2156,-1.528770132,-342.7297914,-20.57449845
2157,-1.666820462,-270.8099932,-0.0156
2158,-1.857794248,-182.7551803,-0.860349969
2159,-2.080583613,-148.9541117,-0.0156
2160,-2.310094508,-106.8656947,-0.860349532
2161,-2.499348648,-98.82222343,-0.0156
2162,-2.656917427,-94.09468409,-0.860345044
2163,-2.787361283,-115.1990418,-0.0156
2164,-2.915271198,-130.1064541,-0.860458444
2165,-3.1270985,-178.8080869,-41.08945192
2166,-3.314149609,-302.7332473,-37.65639389
2167,-3.187612326,-417.7665494,-28.31177911
2168,-2.98652544,-297.7744427,-22.78908846
2169,-2.519881202,-228.1501158,-13.32771042
2170,-2.116293825,-175.0060953,-6.43327519
2171,-1.282532113,-128.3701954,-6.190950201
2172,-0.907023937,-127.2610678,-4.73099205
2173,-0.638030165,-127.197739,-6.276411306
2174,-0.514767266,-127.2755947,-6.025546924
2175,-0.519405288,-98.84945786,-4.691402393
2176,-0.573482895,-123.2503594,-7.87113765
2177,-0.911388968,-148.2185833,-0.860419092
2178,-0.911415048,-207.028384,-0.0156
2179,-0.972550455,-216.8287766,-0.860423783
2180,-1.065528262,-222.1057908,-0.0156
2181,-1.242609889,-325.4044454,-0.860350936
2182,-1.539734273,-229.7101669,-0.0156
2183,-1.809147264,-148.9349412,-0.860349735
2184,-2.16000504,-116.5067979,-0.0156
2185,-2.499190637,-102.776582,-0.860312029
2186,-2.728546292,-95.61080819,-0.0156
2187,-2.94182664,-111.6000176,-0.0156
2188,-3.298595519,-135.8516516,-0.860414621
2189,-3.623824012,-180.20567,-0.0156
2190,-3.667744392,-331.6227992,-0.860312493
2191,-3.676581318,-462.53284,-0.0156
2192,-3.592113187,-364.4243723,-0.860339756
2193,-3.56457943,-260.6586234,-0.0156
2194,-2.382061464,-193.3537468,-0.860420622
2195,-1.627781226,-136.7547869,-0.0156
2196,-1.092222008,-131.9809334,-0.860498592
2197,-0.630592338,-126.4350305,-0.0156
2198,-0.518721645,-126.162839,-0.860344529
2199,-0.572812856,-96.2282267,-0.0156
2200,-0.681586738,-124.3242495,-0.0156
2201,-0.787426803,-146.5300615,-0.860354049
2202,-0.810021226,-191.8348529,-0.0156
2203,-0.752168059,-194.9135714,-0.860313271
2204,-0.675005356,-201.3793419,-0.0156
2205,-0.675185413,-297.2445156,-0.860310938
2206,-0.975601353,-196.9837694,-0.0156
2207,-1.36437957,-135.5148543,-0.860313158
2208,-1.714594126,-109.6576447,-0.0156
2209,-2.089889554,-104.6142025,-0.0156
2210,-2.451705458,-100.1929509,-0.860348406
2211,-2.806777774,-114.7875393,-0.0156
2212,-3.067467393,-182.9707527,-0.860453436
2213,-3.361448262,-292.1607166,-49.77522542
2214,-3.477871033,-411.5455847,-37.01700277
2215,-3.416480775,-339.6130322,-15.82163235
2216,-2.988074408,-253.91709,-10.24184549
2217,-2.853714988,-195.4645841,-5.831223309
2218,-1.900293748,-138.541233,-5.27765559
2219,-1.229461899,-132.9717789,-5.089373506
2220,-0.674061452,-127.5015014,-2.579005982
2221,-0.478583019,-120.8524963,-1.782665965
2222,-0.482700233,-125.7540462,-1.707137269
2223,-0.528960572,-96.89933713,-1.707620462
2224,-0.628952376,-141.0405571,-1.70704894
2225,-0.719958249,-258.6822474,-1.105181576
2226,-0.734812779,-195.6001743,-2.251630731
2227,-0.680720872,-194.2118946,-5.941686142
2228,-0.61489305,-288.958794,-11.05219825
2229,-0.509989444,-232.8396285,-0.0156
2230,-0.673287345,-146.9797191,-0.860348222
2231,-1.005020459,-128.6307494,-0.0156
2232,-1.353753118,-97.92921481,-0.860348347
2233,-1.73766965,-95.87802982,-0.0156
2234,-2.08399563,-101.3572404,-0.860348611
2235,-2.276805895,-119.7051283,-0.0156
2236,-2.601142361,-178.7077738,-0.860461452
2237,-3.003971752,-296.7653743,-31.40072885
2238,-3.462372512,-404.2421866,-30.19637136
2239,-3.203743523,-320.7814896,-18.27717368
2240,-3.218866964,-269.5007956,-15.56021513
2241,-3.931386549,-240.205085,-14.69879334
2242,-3.371382628,-201.4210934,-14.47632157
2243,-2.985756912,-187.660779,-13.99366186
2244,-2.721091578,-162.6186732,-11.88096683
2245,-2.267843376,-147.3114073,-6.280272321
2246,-2.325259543,-159.7084799,-5.883696051
2247,-2.451274601,-164.0727428,-8.489325681
2248,-3.09698996,-220.4497315,-8.966799754
2249,-2.553933932,-332.9093322,-14.09870544
2250,-2.407347219,-269.2429186,-19.09353009
2251,-2.316061246,-262.2325925,-25.29312974
2252,-2.374710836,-371.9509303,-26.93225739
2253,-2.587674914,-345.5428653,-0.860490136
2254,-2.833214908,-235.9066249,-0.0156
2255,-3.066438405,-121.7153317,-0.860345506
2256,-3.246294449,-87.92989808,-0.0156
2257,-3.516283581,-87.92552585,-0.860345827
2258,-3.606751461,-86.7158018,-0.0156
2259,-3.706856245,-107.3120882,-0.860346303
2260,-3.881528788,-176.1537532,-0.0156
2261,-4.100468192,-288.4911665,-55.88504596
2262,-4.484533895,-442.2522844,-46.32884012
2263,-4.154868745,-353.1548231,-27.06139966
2264,-3.87710317,-272.0850383,-20.40381492
2265,-4.13527936,-219.4657098,-15.55858402
2266,-3.460759112,-189.3757495,-13.39221373
2267,-3.023950433,-189.7240079,-15.64338212
2268,-2.813154988,-184.8099925,-11.50768663
2269,-2.725381665,-185.4661953,-11.33900351
2270,-2.682715226,-191.9834112,-11.55838721
2271,-2.576422705,-157.5261246,-11.03566013
2272,-2.417061504,-203.1398309,-10.67967274
2273,-2.500788418,-319.0214296,-15.69562375
2274,-2.473827123,-254.143196,-18.9321476
2275,-2.45765476,-260.82984,-26.46109859
2276,-2.515133633,-359.1045746,-29.14996694
2277,-2.615368685,-291.9743068,-0.860347065
2278,-2.628758277,-197.2116655,-0.0156
2279,-2.854149816,-147.6593187,-0.860347317
2280,-3.137850207,-109.3701567,-0.0156
2281,-3.328919305,-95.93800537,-0.0156
2282,-3.426988071,-94.39464592,-0.860347362
2283,-3.629430204,-115.5677445,-0.0156
2284,-3.874152432,-176.42961,-0.860450837
2285,-4.132725244,-291.0285875,-58.36323858
2286,-4.476738348,-448.1637451,-48.6431463
2287,-4.157298216,-373.6970237,-26.44365849
2288,-3.947625103,-292.5495624,-22.60772414
2289,-4.507403027,-251.9814882,-18.43770707
2290,-3.680973488,-217.2995199,-16.26586081
2291,-3.093146034,-198.5699435,-13.56282263
2292,-2.444588327,-173.8378627,-7.070682682
2293,-2.364944744,-177.9074916,-7.327635643
2294,-1.879717587,-169.0077679,-4.45468902
2295,-1.779940198,-125.7908375,-4.368189729
2296,-2.390753283,-187.7208863,-8.451745977
2297,-1.900602154,-308.2056653,-13.63216981
2298,-1.869829827,-248.0702211,-18.18994162
2299,-1.831751536,-250.5491329,-24.47953907
2300,-1.933361129,-347.2201552,-26.95948715
2301,-2.10053622,-295.2733359,-0.0156
2302,-2.312566495,-196.9290367,-0.86034468
2303,-2.63024604,-144.6808418,-0.0156
2304,-2.893794201,-108.6858263,-0.860344865
2305,-3.330903047,-100.2885239,-0.0156
2306,-3.448139752,-94.60083612,-0.860345206
2307,-3.67453729,-111.5109044,-0.0156
2308,-4.027629991,-179.8726806,-0.860457718
2309,-4.831141939,-293.0588385,-58.67865727
2310,-4.40518108,-448.4506597,-45.08462757
2311,-4.14474593,-356.7420669,-19.73213252
2312,-3.576340941,-260.2114877,-13.25705297
2313,-3.378694134,-198.2732232,-7.389654162
2314,-2.257188144,-146.3717859,-5.657734146
2315,-1.504742909,-138.9001575,-6.310368682
2316,-0.998292724,-133.2479833,-4.50884716
2317,-0.673341873,-126.5648042,-2.188650163
2318,-0.515288113,-129.4826181,-1.707035981
2319,-0.530701566,-96.83793037,-1.70786392
2320,-0.971031994,-148.1763923,-0.8611661
2321,-0.742881973,-268.3532224,-2.86767287
2322,-0.837450263,-206.8009553,-3.621318176
2323,-0.922225251,-216.4245033,-10.88360314
2324,-1.021100801,-309.876621,-15.42398985
2325,-1.297943458,-256.9612513,-0.860348993
2326,-1.676394152,-174.3905656,-0.0156
2327,-2.013313653,-144.5623841,-0.860346991
2328,-2.304014736,-109.2703168,-0.0156
2329,-2.619034011,-101.6411128,-0.860346912
2330,-2.849963481,-94.85178284,-0.0156
2331,-3.130709115,-111.1508221,-0.860347059
2332,-3.35029451,-132.3022239,-0.0156
2333,-4.102959363,-177.2583676,-43.78280047
2334,-3.788810206,-314.3262371,-31.82204791
2335,-3.564845909,-431.2229139,-20.47405618
2336,-3.064857776,-314.0266538,-15.79577354
2337,-2.764961282,-229.8307942,-7.806429894
2338,-1.887485012,-182.4342154,-5.927336031
2339,-1.352210526,-136.2289473,-4.955413282
2340,-1.071453244,-136.0558732,-4.198179082
2341,-0.685016859,-130.9815075,-5.129641386
2342,-0.517927779,-125.2074753,-4.244888647
2343,-0.571990225,-95.54463052,-4.241629456
2344,-0.679563814,-122.4743364,-5.602392192
2345,-0.785927953,-146.9584663,-0.860472191
2346,-0.808760799,-193.8089506,-0.860424044
2347,-0.751290121,-200.8921282,-0.0156
2348,-0.731060675,-209.1044648,-0.860488222
2349,-1.110949684,-324.4687029,-0.0156
2350,-1.438536232,-232.6356747,-0.86034791
2351,-1.871294896,-148.516427,-0.0156
2352,-2.215502248,-112.3201245,-0.860311932
2353,-2.423025824,-101.6063949,-0.0156
2354,-2.513017388,-91.80675067,-0.0156
2355,-2.649085005,-107.8767191,-0.860309267
2356,-2.852910154,-133.1359407,-0.0156
2357,-3.1031124,-177.7101048,-0.860319828
2358,-3.390192054,-293.5091971,-0.0156
2359,-3.139516786,-418.3711073,-0.860311327
2360,-2.947410271,-307.3011697,-0.0156
2361,-3.338165954,-239.3389716,-0.0156
2362,-2.595786198,-187.7661844,-0.860349201
2363,-2.135724044,-139.5458972,-0.0156
2364,-1.910700412,-138.1094757,-0.860444133
2365,-1.479439749,-134.5486637,-0.860383704
2366,-1.18948171,-132.9282209,-0.0156
2367,-1.09215387,-103.4555272,-0.0156
2368,-1.555547151,-129.1505677,-0.860311081
2369,-1.164321363,-159.8594906,-0.0156
2370,-1.14901591,-208.2344509,-0.86034038
2371,-1.155889426,-218.4721247,-0.0156
2372,-1.190503111,-225.5081367,-0.860424965
2373,-1.47754059,-330.3109175,-0.0156
2374,-1.80907788,-235.6496996,-0.860311937
2375,-2.034076043,-147.5568873,-0.0156
2376,-2.355531049,-111.6761713,-0.0156
2377,-2.599811048,-101.5264567,-0.860347347
2378,-2.880680883,-94.75189807,-0.0156
2379,-3.090038763,-111.2355335,-0.860347354
2380,-3.35683779,-175.1642072,-0.0156
2381,-4.044284325,-289.2210875,-57.15402692
2382,-3.796267021,-416.0262639,-39.72922481
2383,-3.417138641,-319.280857,-16.92945861
2384,-3.081925337,-240.1041462,-11.99524082
2385,-2.95629619,-182.5335071,-7.03070957
2386,-2.055151272,-135.6262533,-4.365718043
2387,-1.341481995,-133.1509163,-5.356227974
2388,-0.867251432,-129.0668749,-3.701252386
2389,-0.478408044,-121.511703,-1.928480979
2390,-0.482306709,-126.011465,-0.861385936
2391,-0.527776754,-92.293341,-2.553748769
2392,-0.628127356,-145.1931842,-0.861932753
2393,-0.718750873,-253.1765226,-2.041092967
2394,-0.733820747,-195.8730737,-3.403739161
2395,-0.679684069,-194.2065177,-7.77444061
2396,-0.61404196,-291.8293562,-12.78901353
2397,-0.533877964,-224.6344314,-0.0156
2398,-0.879544473,-143.5830017,-0.860347041
2399,-1.216357092,-126.546727,-0.0156
2400,-1.610930536,-104.3505332,-0.860346785
2401,-2.00362907,-107.0373905,-0.0156
2402,-2.361905059,-102.0677798,-0.860346757
2403,-2.648613427,-115.9447254,-0.0156
2404,-2.897473827,-177.8023105,-0.860444187
2405,-3.183815776,-289.9089809,-35.5741397
2406,-3.192420923,-390.0385393,-26.07387517
2407,-3.002353828,-308.6257247,-11.52452828
2408,-2.606121356,-230.4738228,-6.824195448
2409,-2.41649317,-174.4760671,-4.216586396
2410,-1.555760323,-128.8158516,-4.013928949
2411,-0.922659321,-126.0796088,-2.874827336
2412,-0.568179162,-124.282838,-2.61822013
2413,-0.47712594,-122.0091694,-1.707525744
2414,-0.480907575,-120.6631196,-1.707053392
2415,-0.526887613,-96.69774864,-1.707759191
2416,-0.625866189,-139.7679139,-1.706612761
2417,-0.716462621,-257.9245914,-0.877202299
2418,-0.731239952,-189.9395151,-1.338532795
2419,-0.677199227,-190.8332452,-3.967710431
2420,-0.611583974,-281.9373802,-6.995716373
2421,-0.507138,-219.3076465,-0.860392278
2422,-0.471188453,-140.3604291,-0.0156
2423,-0.758638016,-112.8822673,-0.860346733
2424,-1.176932808,-95.80217618,-0.0156
2425,-1.593212198,-98.25586623,-0.860346474
2426,-1.916967852,-100.8952961,-0.0156
2427,-2.247721094,-118.420273,-0.860346519
2428,-2.518735004,-179.9426017,-0.0156
2429,-3.006125686,-289.354926,-26.77407757
2430,-2.715369252,-377.4990036,-23.18449669
2431,-2.521356142,-286.9678126,-8.732118942
2432,-2.276528415,-218.4764285,-4.628142897
2433,-2.201429046,-170.1619004,-2.95546933
2434,-1.529576375,-125.2271215,-2.380871982
2435,-1.264715663,-126.7355084,-3.488958018
2436,-0.92471322,-126.6200549,-2.625867456
2437,-0.755123809,-121.876612,-0.861335019
2438,-0.668775884,-121.9828859,-1.725280313
2439,-0.52949517,-97.13559475,-1.707621629
2440,-0.628726756,-140.34385,-1.70702764
2441,-0.720179693,-258.418074,-1.03617249
2442,-0.733952323,-190.3315455,-1.786334139
2443,-0.679289406,-189.7141601,-5.579705986
2444,-0.613024272,-277.147789,-9.536537307
2445,-0.507532354,-210.1831596,-0.0156
2446,-0.463704649,-123.4520051,-0.860346756
2447,-0.619679252,-97.10320639,-0.0156
2448,-0.957246206,-76.34596679,-0.860346489
2449,-1.205598247,-85.80593284,-0.0156
2450,-1.392325381,-84.94276969,-0.860346513
2451,-1.57034356,-104.9588232,-0.0156
2452,-1.804213508,-171.0285765,-0.860440211
2453,-2.392605223,-289.7646436,-19.36503189
2454,-2.527333629,-385.345556,-20.13367375
2455,-2.325250794,-304.1646951,-8.964705718
2456,-2.105003617,-225.2775775,-5.46183163
2457,-2.257499178,-173.8158713,-3.052890269
2458,-1.716433265,-133.8912058,-2.449416221
2459,-1.449375256,-129.7441817,-4.025663818
2460,-1.352216417,-127.6769388,-3.459772424
2461,-1.260884218,-128.6051582,-2.450837871
2462,-1.325235345,-139.6963317,-2.97196434
2463,-1.40837439,-113.2325295,-3.840006447
2464,-1.973634586,-169.2604766,-6.790187298
2465,-1.716907387,-286.5318282,-9.258380598
2466,-1.697211164,-228.8518336,-12.08224047
2467,-1.602553506,-227.2898939,-18.50147217
2468,-1.632993588,-313.8653948,-20.0661271
2469,-1.734917144,-247.6547505,-0.860344754
2470,-1.88063779,-161.20702,-0.0156
2471,-2.00566875,-126.6477031,-0.8603441
2472,-2.129934434,-98.51510214,-0.0156
2473,-2.267626926,-93.58738889,-0.0156
2474,-2.320893106,-92.59733629,-0.86034358
2475,-2.417079974,-110.5589321,-0.0156
2476,-2.563298193,-175.2970143,-0.860441792
2477,-2.751172242,-288.5364167,-30.83865333
2478,-3.003293242,-381.3944233,-27.87693265
2479,-2.819866663,-304.5734212,-15.98617224
2480,-2.749927296,-236.0559927,-13.95815162
2481,-3.082232142,-188.543598,-11.10166883
2482,-2.605155906,-145.676446,-9.749743188
2483,-2.169153369,-137.374907,-9.279209591
2484,-2.042750554,-144.2132641,-5.637519771
2485,-1.973120717,-143.9987473,-6.131117366
2486,-1.932537059,-148.093002,-6.42028454
2487,-1.871067906,-115.8680808,-6.788901706
2488,-2.453746477,-170.720726,-9.960707657
2489,-2.05749569,-295.1120583,-14.47410718
2490,-2.001374942,-236.5247345,-17.1775448
2491,-1.989131872,-244.8589758,-22.61414947
2492,-1.99114071,-341.2259129,-23.9408919
2493,-2.077074739,-273.8933166,-0.860414872
2494,-2.221251944,-182.4022661,-0.0156
2495,-2.390092295,-145.9579726,-0.86034285
2496,-2.553492677,-110.7791923,-0.0156
2497,-2.683413925,-96.60117919,-0.860342234
2498,-2.761506575,-94.36387681,-0.0156
2499,-2.85911422,-110.6508322,-0.860341789
2500,-3.046398984,-129.8843981,-0.0156
2501,-3.294807155,-178.0240685,-43.91457799
2502,-3.245881979,-297.3237603,-35.71417485
2503,-3.228567573,-424.2521388,-26.53722394
2504,-3.009670287,-314.4344786,-21.60497537
2505,-3.111189015,-245.2806971,-12.26971626
2506,-2.275262632,-195.0299895,-8.26094638
2507,-1.822551995,-141.4467134,-7.806081521
2508,-1.310224438,-130.2210785,-6.233254239
2509,-1.202860134,-136.3577588,-9.853152077
2510,-0.994738175,-135.6881474,-10.19299508
2511,-0.911475211,-100.8840969,-10.59680365
2512,-1.384876722,-133.0063443,-13.8888508
2513,-1.109666439,-165.1522184,-0.860461979
2514,-1.171843188,-216.4620379,-0.860455261
2515,-1.286169145,-241.014145,-0.0156
2516,-1.305131187,-246.0642349,-0.860488484
2517,-1.456115455,-327.0237401,-0.0156
2518,-1.756240521,-221.3111814,-0.860345906
2519,-2.042134445,-145.5984674,-0.0156
2520,-2.389993237,-112.3314245,-0.860310466
2521,-2.622898539,-101.9806893,-0.0156
2522,-2.815631508,-95.01163109,-0.0156
2523,-2.984587894,-111.0335681,-0.860308168
2524,-3.220876174,-130.3768796,-0.0156
2525,-3.50488317,-178.8730156,-0.86031817
2526,-3.434885971,-298.363683,-0.0156
2527,-3.402958685,-422.5583807,-0.86030817
2528,-3.165168158,-314.2235905,-0.0156
2529,-3.604767889,-251.0987106,-0.0156
2530,-2.912268772,-214.3738468,-0.860346289
2531,-2.360581274,-157.1097612,-0.0156
2532,-2.148891237,-159.3858358,-0.860436073
2533,-1.94124371,-156.2837725,-0.860377051
2534,-1.916430152,-161.4332044,-0.0156
2535,-1.760688083,-124.6292138,-0.0156
2536,-1.644831735,-146.3931067,-0.860310263
2537,-1.592792292,-167.4996756,-0.0156
2538,-1.57486513,-214.7320479,-0.86030967
2539,-1.527761192,-216.3042418,-0.0156
2540,-1.511951995,-228.7595387,-0.860414606
2541,-1.667491255,-324.8000139,-0.0156
2542,-1.917231498,-226.0722754,-0.0156
2543,-2.225553203,-151.5011644,-0.860309707
2544,-2.481265132,-109.9262369,-0.0156
2545,-2.714948625,-102.9082469,-0.860344806
2546,-2.905780043,-95.71009766,-0.0156
2547,-3.16919813,-111.6163205,-0.860345081
2548,-3.440564962,-175.0231726,-0.0156
2549,-3.989754641,-287.658885,-68.8782411
2550,-3.627577546,-386.3512054,-44.87976016
2551,-3.348316482,-309.4736223,-20.12247773
2552,-2.821057917,-233.7070189,-13.83169935
2553,-2.805168881,-182.2955041,-7.927939422
2554,-1.8738913,-138.5399728,-5.813561825
2555,-1.289053727,-133.0601065,-6.463739324
2556,-0.95777024,-126.2750802,-4.814574113
2557,-0.564438176,-122.5591645,-1.561639648
2558,-0.481512075,-125.9839578,-1.707201031
2559,-0.52739762,-92.22232582,-1.707510774
2560,-0.62681612,-140.0411442,-1.706908894
2561,-0.716664312,-255.615504,-1.805713806
2562,-0.731441667,-189.9736128,-3.387022686
2563,-0.677843099,-198.7248961,-10.05045574
2564,-0.612313828,-288.5660891,-15.20566571
2565,-0.642871832,-226.3523894,-0.0156
2566,-0.956695541,-147.6728352,-0.860344291
2567,-1.284096838,-124.4868627,-0.0156
2568,-1.743867826,-110.8278775,-0.860343594
2569,-2.080596182,-107.4269396,-0.0156
2570,-2.422069125,-95.696601,-0.0156
2571,-2.702617977,-114.4877665,-0.860343069
2572,-3.013615087,-176.6649835,-0.0156
2573,-3.786927821,-288.403827,-40.38134102
2574,-3.428631584,-389.9242768,-27.26863523
2575,-3.093195723,-307.645864,-11.99993695
2576,-2.651261624,-225.1285754,-7.67341489
2577,-2.551887592,-179.1039669,-4.726500904
2578,-1.598791428,-127.9940431,-3.681773479
2579,-0.97955872,-126.1077836,-4.233553185
2580,-0.561152822,-120.627967,-2.771471448
2581,-0.475083886,-120.4225562,-1.707117425
2582,-0.479218884,-123.9427365,-0.861396016
2583,-0.524633808,-93.28880302,-2.553731435
2584,-0.624153005,-139.4395504,-0.861038506
2585,-0.71510837,-254.6379915,-0.933545011
2586,-0.730094203,-199.9552202,-1.841610457
2587,-0.677122565,-221.0815306,-6.411415701
2588,-0.612587507,-324.7018533,-12.20016877
2589,-0.876847575,-273.4254371,-0.0156
2590,-1.330912285,-194.0005453,-0.860342966
2591,-1.637612681,-140.5009686,-0.0156
2592,-1.982757529,-105.4824794,-0.860342075
2593,-2.28921697,-93.03739943,-0.0156
2594,-2.480059743,-91.94327028,-0.860341322
2595,-2.658507007,-108.9736398,-0.0156
2596,-2.873241631,-172.8340274,-0.860442197
2597,-3.112846605,-285.4070678,-30.19720771
2598,-3.0675518,-381.5345622,-27.02488748
2599,-2.977861665,-305.0849906,-13.28927442
2600,-2.567346193,-232.556742,-6.094079208
2601,-2.685516007,-179.9737641,-3.73705318
2602,-1.858564144,-140.3144958,-3.007738089
2603,-1.218519108,-128.9851778,-3.933871091
2604,-0.793406233,-127.6882918,-2.702866923
2605,-0.476268482,-121.2335261,-1.707260298
2606,-0.480721278,-120.4134348,-0.861275877
2607,-0.526053189,-91.92226848,-2.553683916
2608,-0.625985776,-140.0957056,-0.861102812
2609,-0.715882177,-258.1043556,-1.182130284
2610,-0.730189105,-189.1454546,-2.935504285
2611,-0.6766833,-196.7124268,-7.646154882
2612,-0.611554414,-290.3568825,-11.01380979
2613,-0.647970511,-233.3296035,-0.0156
2614,-0.887895755,-149.5136056,-0.860344453
2615,-1.197729472,-121.9414699,-0.0156
2616,-1.499257523,-96.70861947,-0.860343814
2617,-1.750876787,-88.66367482,-0.0156
2618,-2.021824447,-94.8426075,-0.860343301
2619,-2.290278891,-117.2472978,-0.0156
2620,-2.486854712,-177.0488264,-0.86044123
2621,-2.722136335,-285.9540547,-23.64283009
2622,-2.624759726,-378.1156294,-16.98244666
2623,-2.467782404,-290.7833724,-7.292019535
2624,-2.093663396,-219.43388,-4.565923217
2625,-2.004029408,-173.1540286,-3.198309163
2626,-1.13689205,-122.0321551,-2.315304747
2627,-0.584198505,-125.3599265,-2.973469097
2628,-0.513061216,-120.2398541,-2.555055723
2629,-0.473595629,-120.0502702,-1.707209897
2630,-0.477570566,-120.1173184,-1.707068176
2631,-0.521754985,-96.42294019,-1.707767222
2632,-0.620755501,-139.1051264,-0.861141316
2633,-0.710556888,-249.519579,-0.860922353
2634,-0.725365338,-188.7833304,-1.105508633
2635,-0.671162877,-184.5491179,-2.274789608
2636,-0.606256227,-275.826632,-4.733194433
2637,-0.502701304,-216.2241312,-0.0156
2638,-0.390719003,-130.9103424,-0.860343053
2639,-0.35478964,-106.2719938,-0.0156
2640,-0.738362215,-93.80089539,-0.860342077
2641,-1.213426451,-96.6366641,-0.0156
2642,-1.679318248,-102.4462746,-0.860341178
2643,-2.045079008,-118.133503,-0.0156
2644,-2.497533178,-180.0262544,-0.86045447
2645,-2.815581567,-289.7448012,-23.17151796
2646,-2.668149835,-376.4006001,-16.3293173
2647,-2.445666114,-285.8363272,-6.055558137
2648,-2.051759935,-216.0085556,-3.261745084
2649,-1.753113938,-166.1343907,-2.270269808
2650,-1.28737693,-121.4996808,-2.048744889
2651,-0.983509959,-126.3902036,-3.166975916
2652,-0.806900759,-121.6086579,-2.621892707
2653,-0.660956535,-121.6300002,-1.715299546
2654,-0.582739862,-121.4950231,-1.706986177
2655,-0.542440133,-96.9246365,-1.707797402
2656,-0.86939372,-140.0289395,-0.874680629
2657,-0.764442504,-253.2715908,-2.594757357
2658,-0.892528248,-202.9383418,-6.203780002
2659,-0.941307853,-210.3157462,-11.95308117
2660,-1.081261106,-315.4447213,-15.01094947
2661,-1.25074109,-256.5143377,-0.0156
2662,-1.484400063,-167.5602799,-0.860343902
2663,-1.674354318,-127.8154059,-0.0156
2664,-1.893064164,-96.41475129,-0.860343169
2665,-2.051919016,-88.38501189,-0.0156
2666,-2.336494716,-95.3292135,-0.860342485
2667,-2.629875605,-115.3001696,-0.0156
2668,-2.957857955,-135.7390048,-0.860456908
2669,-3.67582657,-181.8292656,-32.15326429
2670,-3.309247263,-302.5795947,-26.54165338
2671,-3.184183157,-422.1424811,-20.6832528
2672,-3.0946419,-318.4427865,-18.36819854
2673,-3.346748613,-244.4885431,-15.17111833
2674,-2.355280173,-194.290744,-6.592624877
2675,-1.854365205,-139.9696531,-6.454100984
2676,-1.447664325,-144.5854579,-5.239503538
2677,-1.123366126,-135.1192608,-5.805395609
2678,-1.066053115,-141.3760091,-5.655518863
2679,-0.940659037,-107.4062292,-5.323577705
2680,-1.476765578,-136.2487994,-8.749933353
2681,-1.082377392,-161.0573368,-0.0156
2682,-1.182842144,-222.3457733,-0.86044816
2683,-1.171375796,-231.612531,-0.860419001
2684,-1.310551725,-240.8749898,-0.0156
2685,-1.514452721,-327.2169915,-0.860343523
2686,-1.759403818,-222.480896,-0.0156
2687,-2.092161281,-145.6494024,-0.860342959
2688,-2.395651338,-110.5418764,-0.0156
2689,-2.705681772,-100.734712,-0.0156
2690,-2.919716396,-89.9333849,-0.860308423
2691,-3.104737803,-110.7246732,-0.0156
2692,-3.359411553,-130.2833865,-0.860405646
2693,-3.63661037,-178.6390956,-0.0156
2694,-3.522916698,-307.81914,-0.860306804
2695,-3.355898736,-417.8080555,-0.0156
2696,-3.017984354,-307.9661861,-0.0156
2697,-3.133538388,-237.0723595,-0.860308909
2698,-2.58753221,-197.1967724,-0.0156
2699,-2.4969365,-175.0057996,-0.860375073
2700,-2.314477768,-187.7772977,-0.0156
2701,-2.168707861,-176.5393175,-0.860433446
2702,-2.179674022,-180.6458762,-0.0156
2703,-1.876049535,-141.6551392,-0.860338277
2704,-2.585112451,-163.2258435,-0.0156
