,X1,X2,X3
3570,0.063,0.063,0.063
3571,0.007,0.007,0.007
3572,0,0,0
3573,0,0,0
3574,0,0,0
3575,0,0,0
3576,0,0,0
3577,0,0,0
3578,0,0,0
3579,0,0,0
3580,0.006,0.006,0.006
3581,0.058,0.058,0.058
3582,0.093,0.093,0.093
3583,0.085,0.085,0.085
3584,0.161,0.161,0.161
3585,0.25,0.25,0.25
3586,0.239,0.239,0.239
3587,0.28,0.28,0.28
3588,0.272,0.272,0.272
3589,0.236,0.236,0.236
3590,0.25,0.25,0.25
3591,0.247,0.247,0.247
3592,0.175,0.175,0.175
3593,0.151,0.151,0.151
3594,0.106,0.106,0.106
3595,0.034,0.034,0.034
3596,0.001,0.001,0.001
3597,0,0,0
3598,0,0,0
3599,0,0,0
3600,0,0,0
3601,0,0,0
3602,0,0,0
3603,0,0,0
3604,0.011,0.011,0.011
3605,0.056,0.056,0.056
3606,0.188,0.188,0.188
3607,0.238,0.238,0.238
3608,0.181,0.181,0.181
3609,0.269,0.269,0.269
3610,0.621,0.621,0.621
3611,0.731,0.731,0.731
3612,0.569,0.569,0.569
3613,0.372,0.372,0.372
3614,0.2,0.2,0.2
3615,0.245,0.245,0.245
3616,0.086,0.086,0.086
3617,0.083,0.083,0.083
3618,0.055,0.055,0.055
3619,0.009,0.009,0.009
3620,0.001,0.001,0.001
3621,0,0,0
3622,0,0,0
3623,0,0,0
3624,0,0,0
3625,0,0,0
3626,0,0,0
3627,0,0,0
3628,0.01,0.01,0.01
3629,0.058,0.058,0.058
3630,0.189,0.189,0.189
3631,0.383,0.383,0.383
3632,0.584,0.584,0.584
3633,0.759,0.759,0.759
3634,0.886,0.886,0.886
3635,0.944,0.944,0.944
3636,0.892,0.892,0.892
3637,0.689,0.689,0.689
3638,0.593,0.593,0.593
3639,0.543,0.543,0.543
3640,0.379,0.379,0.379
3641,0.226,0.226,0.226
3642,0.103,0.103,0.103
3643,0.025,0.025,0.025
3644,0.001,0.001,0.001
3645,0,0,0
3646,0,0,0
3647,0,0,0
3648,0,0,0
3649,0,0,0
3650,0,0,0
3651,0,0,0
3652,0.003,0.003,0.003
3653,0.029,0.029,0.029
3654,0.066,0.066,0.066
3655,0.175,0.175,0.175
3656,0.26,0.26,0.26
3657,0.384,0.384,0.384
3658,0.576,0.576,0.576
3659,0.43,0.43,0.43
3660,0.351,0.351,0.351
3661,0.315,0.315,0.315
3662,0.155,0.155,0.155
3663,0.231,0.231,0.231
3664,0.247,0.247,0.247
3665,0.057,0.057,0.057
3666,0.069,0.069,0.069
3667,0.026,0.026,0.026
3668,0.001,0.001,0.001
3669,0,0,0
3670,0,0,0
3671,0,0,0
3672,0,0,0
3673,0,0,0
3674,0,0,0
3675,0,0,0
3676,0.009,0.009,0.009
3677,0.061,0.061,0.061
3678,0.141,0.141,0.141
3679,0.141,0.141,0.141
3680,0.169,0.169,0.169
3681,0.209,0.209,0.209
3682,0.243,0.243,0.243
3683,0.313,0.313,0.313
3684,0.292,0.292,0.292
3685,0.371,0.371,0.371
3686,0.456,0.456,0.456
3687,0.568,0.568,0.568
3688,0.217,0.217,0.217
3689,0.046,0.046,0.046
3690,0.034,0.034,0.034
3691,0.022,0.022,0.022
3692,0.002,0.002,0.002
3693,0,0,0
3694,0,0,0
3695,0,0,0
3696,0,0,0
3697,0,0,0
3698,0,0,0
3699,0,0,0
3700,0.003,0.003,0.003
3701,0.032,0.032,0.032
3702,0.103,0.103,0.103
3703,0.171,0.171,0.171
3704,0.162,0.162,0.162
3705,0.108,0.108,0.108
3706,0.147,0.147,0.147
3707,0.246,0.246,0.246
3708,0.18,0.18,0.18
3709,0.138,0.138,0.138
3710,0.221,0.221,0.221
3711,0.214,0.214,0.214
3712,0.102,0.102,0.102
3713,0.146,0.146,0.146
3714,0.082,0.082,0.082
3715,0.04,0.04,0.04
3716,0.003,0.003,0.003
3717,0,0,0
3718,0,0,0
3719,0,0,0
3720,0,0,0
3721,0,0,0
3722,0,0,0
3723,0,0,0
3724,0.004,0.004,0.004
3725,0.034,0.034,0.034
3726,0.177,0.177,0.177
3727,0.383,0.383,0.383
3728,0.602,0.602,0.602
3729,0.767,0.767,0.767
3730,0.858,0.858,0.858
3731,0.836,0.836,0.836
3732,0.666,0.666,0.666
3733,0.875,0.875,0.875
3734,0.785,0.785,0.785
3735,0.608,0.608,0.608
3736,0.415,0.415,0.415
3737,0.252,0.252,0.252
3738,0.107,0.107,0.107
3739,0.045,0.045,0.045
3740,0.001,0.001,0.001
3741,0,0,0
3742,0,0,0
3743,0,0,0
3744,0,0,0
3745,0,0,0
3746,0,0,0
3747,0,0,0
3748,0.016,0.016,0.016
3749,0.046,0.046,0.046
3750,0.191,0.191,0.191
3751,0.388,0.388,0.388
3752,0.597,0.597,0.597
3753,0.763,0.763,0.763
3754,0.897,0.897,0.897
3755,0.941,0.941,0.941
3756,0.983,0.983,0.983
3757,0.917,0.917,0.917
3758,0.802,0.802,0.802
3759,0.677,0.677,0.677
3760,0.469,0.469,0.469
3761,0.26,0.26,0.26
3762,0.108,0.108,0.108
3763,0.039,0.039,0.039
3764,0.003,0.003,0.003
3765,0,0,0
3766,0,0,0
3767,0,0,0
3768,0,0,0
3769,0,0,0
3770,0,0,0
3771,0,0,0
3772,0.01,0.01,0.01
3773,0.04,0.04,0.04
3774,0.036,0.036,0.036
3775,0.063,0.063,0.063
3776,0.185,0.185,0.185
3777,0.133,0.133,0.133
3778,0.153,0.153,0.153
3779,0.392,0.392,0.392
3780,0.408,0.408,0.408
3781,0.323,0.323,0.323
3782,0.704,0.704,0.704
3783,0.536,0.536,0.536
3784,0.372,0.372,0.372
3785,0.252,0.252,0.252
3786,0.101,0.101,0.101
3787,0.054,0.054,0.054
3788,0.004,0.004,0.004
3789,0,0,0
3790,0,0,0
3791,0,0,0
3792,0,0,0
3793,0,0,0
3794,0,0,0
3795,0,0,0
3796,0.01,0.01,0.01
3797,0.062,0.062,0.062
3798,0.191,0.191,0.191
3799,0.394,0.394,0.394
3800,0.603,0.603,0.603
3801,0.734,0.734,0.734
3802,0.705,0.705,0.705
3803,0.718,0.718,0.718
3804,0.831,0.831,0.831
3805,0.78,0.78,0.78
3806,0.538,0.538,0.538
3807,0.38,0.38,0.38
3808,0.178,0.178,0.178
3809,0.081,0.081,0.081
3810,0.087,0.087,0.087
3811,0.054,0.054,0.054
3812,0.002,0.002,0.002
3813,0,0,0
3814,0,0,0
3815,0,0,0
3816,0,0,0
3817,0,0,0
3818,0,0,0
3819,0,0,0
3820,0.011,0.011,0.011
3821,0.062,0.062,0.062
3822,0.163,0.163,0.163
3823,0.22,0.22,0.22
3824,0.193,0.193,0.193
3825,0.288,0.288,0.288
3826,0.571,0.571,0.571
3827,0.489,0.489,0.489
3828,0.665,0.665,0.665
3829,0.672,0.672,0.672
3830,0.603,0.603,0.603
3831,0.59,0.59,0.59
3832,0.319,0.319,0.319
3833,0.122,0.122,0.122
3834,0.039,0.039,0.039
3835,0.033,0.033,0.033
3836,0.005,0.005,0.005
3837,0,0,0
3838,0,0,0
3839,0,0,0
3840,0,0,0
3841,0,0,0
3842,0,0,0
3843,0,0,0
3844,0.016,0.016,0.016
3845,0.041,0.041,0.041
3846,0.192,0.192,0.192
3847,0.394,0.394,0.394
3848,0.557,0.557,0.557
3849,0.719,0.719,0.719
3850,0.798,0.798,0.798
3851,0.688,0.688,0.688
3852,0.809,0.809,0.809
3853,0.901,0.901,0.901
3854,0.769,0.769,0.769
3855,0.675,0.675,0.675
3856,0.474,0.474,0.474
3857,0.263,0.263,0.263
3858,0.102,0.102,0.102
3859,0.057,0.057,0.057
3860,0.005,0.005,0.005
3861,0,0,0
3862,0,0,0
3863,0,0,0
3864,0,0,0
3865,0,0,0
3866,0,0,0
3867,0,0,0
3868,0.016,0.016,0.016
3869,0.052,0.052,0.052
3870,0.192,0.192,0.192
3871,0.383,0.383,0.383
3872,0.566,0.566,0.566
3873,0.706,0.706,0.706
3874,0.76,0.76,0.76
3875,0.585,0.585,0.585
3876,0.642,0.642,0.642
3877,0.733,0.733,0.733
3878,0.641,0.641,0.641
3879,0.516,0.516,0.516
3880,0.363,0.363,0.363
3881,0.226,0.226,0.226
3882,0.11,0.11,0.11
3883,0.022,0.022,0.022
3884,0.004,0.004,0.004
3885,0,0,0
3886,0,0,0
3887,0,0,0
3888,0,0,0
3889,0,0,0
3890,0,0,0
3891,0,0,0
3892,0.016,0.016,0.016
3893,0.067,0.067,0.067
3894,0.186,0.186,0.186
3895,0.375,0.375,0.375
3896,0.571,0.571,0.571
3897,0.688,0.688,0.688
3898,0.778,0.778,0.778
3899,0.827,0.827,0.827
3900,0.742,0.742,0.742
3901,0.735,0.735,0.735
3902,0.674,0.674,0.674
3903,0.528,0.528,0.528
3904,0.357,0.357,0.357
3905,0.222,0.222,0.222
3906,0.115,0.115,0.115
3907,0.055,0.055,0.055
3908,0.005,0.005,0.005
3909,0,0,0
3910,0,0,0
3911,0,0,0
3912,0,0,0
3913,0,0,0
3914,0,0,0
3915,0,0,0
3916,0.013,0.013,0.013
3917,0.064,0.064,0.064
3918,0.188,0.188,0.188
3919,0.393,0.393,0.393
3920,0.592,0.592,0.592
3921,0.77,0.77,0.77
3922,0.772,0.772,0.772
3923,0.825,0.825,0.825
3924,0.926,0.926,0.926
3925,0.99,0.99,0.99
3926,0.849,0.849,0.849
3927,0.61,0.61,0.61
3928,0.439,0.439,0.439
3929,0.228,0.228,0.228
3930,0.113,0.113,0.113
3931,0.049,0.049,0.049
3932,0.005,0.005,0.005
3933,0,0,0
3934,0,0,0
3935,0,0,0
3936,0,0,0
3937,0,0,0
3938,0,0,0
3939,0,0,0
3940,0.003,0.003,0.003
3941,0.052,0.052,0.052
3942,0.104,0.104,0.104
3943,0.102,0.102,0.102
3944,0.098,0.098,0.098
3945,0.129,0.129,0.129
3946,0.156,0.156,0.156
3947,0.464,0.464,0.464
3948,0.274,0.274,0.274
3949,0.513,0.513,0.513
3950,0.395,0.395,0.395
3951,0.423,0.423,0.423
3952,0.332,0.332,0.332
3953,0.239,0.239,0.239
3954,0.099,0.099,0.099
3955,0.059,0.059,0.059
3956,0.006,0.006,0.006
3957,0,0,0
3958,0,0,0
3959,0,0,0
3960,0,0,0
3961,0,0,0
3962,0,0,0
3963,0,0,0
3964,0.004,0.004,0.004
3965,0.029,0.029,0.029
3966,0.109,0.109,0.109
3967,0.193,0.193,0.193
3968,0.257,0.257,0.257
3969,0.158,0.158,0.158
3970,0.235,0.235,0.235
3971,0.307,0.307,0.307
3972,0.278,0.278,0.278
3973,0.357,0.357,0.357
3974,0.262,0.262,0.262
3975,0.305,0.305,0.305
3976,0.235,0.235,0.235
3977,0.159,0.159,0.159
3978,0.103,0.103,0.103
3979,0.054,0.054,0.054
3980,0.005,0.005,0.005
3981,0,0,0
3982,0,0,0
3983,0,0,0
3984,0,0,0
3985,0,0,0
3986,0,0,0
3987,0,0,0
3988,0.003,0.003,0.003
3989,0.031,0.031,0.031
3990,0.063,0.063,0.063
3991,0.11,0.11,0.11
3992,0.201,0.201,0.201
3993,0.237,0.237,0.237
3994,0.175,0.175,0.175
3995,0.276,0.276,0.276
3996,0.215,0.215,0.215
3997,0.25,0.25,0.25
3998,0.23,0.23,0.23
3999,0.199,0.199,0.199
4000,0.166,0.166,0.166
4001,0.159,0.159,0.159
4002,0.084,0.084,0.084
4003,0.017,0.017,0.017
4004,0.001,0.001,0.001
4005,0,0,0
4006,0,0,0
4007,0,0,0
4008,0,0,0
4009,0,0,0
4010,0,0,0
4011,0,0,0
4012,0.007,0.007,0.007
4013,0.055,0.055,0.055
4014,0.159,0.159,0.159
4015,0.249,0.249,0.249
4016,0.438,0.438,0.438
4017,0.662,0.662,0.662
4018,0.883,0.883,0.883
4019,1.013,1.013,1.013
4020,1.007,1.007,1.007
4021,0.922,0.922,0.922
4022,0.79,0.79,0.79
4023,0.504,0.504,0.504
4024,0.396,0.396,0.396
4025,0.235,0.235,0.235
4026,0.105,0.105,0.105
4027,0.061,0.061,0.061
4028,0.006,0.006,0.006
4029,0,0,0
4030,0,0,0
4031,0,0,0
4032,0,0,0
4033,0,0,0
4034,0,0,0
4035,0,0,0
4036,0.007,0.007,0.007
4037,0.04,0.04,0.04
4038,0.114,0.114,0.114
4039,0.144,0.144,0.144
4040,0.193,0.193,0.193
4041,0.325,0.325,0.325
4042,0.421,0.421,0.421
4043,0.601,0.601,0.601
4044,0.519,0.519,0.519
4045,0.491,0.491,0.491
4046,0.496,0.496,0.496
4047,0.565,0.565,0.565
4048,0.445,0.445,0.445
4049,0.262,0.262,0.262
4050,0.112,0.112,0.112
4051,0.06,0.06,0.06
4052,0.007,0.007,0.007
4053,0,0,0
4054,0,0,0
4055,0,0,0
4056,0,0,0
4057,0,0,0
4058,0,0,0
4059,0,0,0
4060,0.014,0.014,0.014
4061,0.061,0.061,0.061
4062,0.179,0.179,0.179
4063,0.292,0.292,0.292
4064,0.247,0.247,0.247
4065,0.172,0.172,0.172
4066,0.13,0.13,0.13
4067,0.089,0.089,0.089
4068,0.109,0.109,0.109
4069,0.139,0.139,0.139
4070,0.269,0.269,0.269
4071,0.281,0.281,0.281
4072,0.209,0.209,0.209
4073,0.198,0.198,0.198
4074,0.097,0.097,0.097
4075,0.042,0.042,0.042
4076,0.003,0.003,0.003
4077,0,0,0
4078,0,0,0
4079,0,0,0
4080,0,0,0
4081,0,0,0
4082,0,0,0
4083,0,0,0
4084,0.004,0.004,0.004
4085,0.05,0.05,0.05
4086,0.097,0.097,0.097
4087,0.213,0.213,0.213
4088,0.402,0.402,0.402
4089,0.47,0.47,0.47
4090,0.289,0.289,0.289
4091,0.482,0.482,0.482
4092,0.571,0.571,0.571
4093,0.91,0.91,0.91
4094,0.759,0.759,0.759
4095,0.517,0.517,0.517
4096,0.45,0.45,0.45
4097,0.267,0.267,0.267
4098,0.121,0.121,0.121
4099,0.056,0.056,0.056
4100,0.004,0.004,0.004
4101,0,0,0
4102,0,0,0
4103,0,0,0
4104,0,0,0
4105,0,0,0
4106,0,0,0
4107,0,0,0
4108,0.016,0.016,0.016
4109,0.057,0.057,0.057
4110,0.187,0.187,0.187
4111,0.38,0.38,0.38
4112,0.583,0.583,0.583
4113,0.773,0.773,0.773
4114,0.922,0.922,0.922
4115,0.962,0.962,0.962
4116,0.984,0.984,0.984
4117,0.94,0.94,0.94
4118,0.814,0.814,0.814
4119,0.59,0.59,0.59
4120,0.38,0.38,0.38
4121,0.179,0.179,0.179
4122,0.104,0.104,0.104
4123,0.051,0.051,0.051
4124,0.005,0.005,0.005
4125,0,0,0
4126,0,0,0
4127,0,0,0
4128,0,0,0
4129,0,0,0
4130,0,0,0
4131,0,0,0
4132,0.009,0.009,0.009
4133,0.066,0.066,0.066
4134,0.184,0.184,0.184
4135,0.369,0.369,0.369
4136,0.558,0.558,0.558
4137,0.749,0.749,0.749
4138,0.898,0.898,0.898
4139,0.992,0.992,0.992
4140,0.95,0.95,0.95
4141,0.649,0.649,0.649
4142,0.523,0.523,0.523
4143,0.343,0.343,0.343
4144,0.362,0.362,0.362
4145,0.249,0.249,0.249
4146,0.123,0.123,0.123
4147,0.046,0.046,0.046
4148,0.004,0.004,0.004
4149,0,0,0
4150,0,0,0
4151,0,0,0
4152,0,0,0
4153,0,0,0
4154,0,0,0
4155,0,0,0
4156,0.004,0.004,0.004
4157,0.022,0.022,0.022
4158,0.056,0.056,0.056
4159,0.148,0.148,0.148
4160,0.381,0.381,0.381
4161,0.526,0.526,0.526
4162,0.638,0.638,0.638
4163,0.851,0.851,0.851
4164,0.996,0.996,0.996
4165,0.772,0.772,0.772
4166,0.236,0.236,0.236
4167,0.151,0.151,0.151
4168,0.299,0.299,0.299
4169,0.144,0.144,0.144
4170,0.064,0.064,0.064
4171,0.053,0.053,0.053
4172,0.004,0.004,0.004
4173,0,0,0
4174,0,0,0
4175,0,0,0
4176,0,0,0
4177,0,0,0
4178,0,0,0
4179,0,0,0
4180,0.008,0.008,0.008
4181,0.048,0.048,0.048
4182,0.123,0.123,0.123
4183,0.265,0.265,0.265
4184,0.433,0.433,0.433
4185,0.615,0.615,0.615
4186,0.816,0.816,0.816
4187,0.532,0.532,0.532
4188,0.542,0.542,0.542
4189,0.691,0.691,0.691
4190,0.568,0.568,0.568
4191,0.16,0.16,0.16
4192,0.167,0.167,0.167
4193,0.072,0.072,0.072
4194,0.051,0.051,0.051
4195,0.013,0.013,0.013
4196,0.001,0.001,0.001
4197,0,0,0
4198,0,0,0
4199,0,0,0
4200,0,0,0
4201,0,0,0
4202,0,0,0
4203,0,0,0
4204,0.015,0.015,0.015
4205,0.062,0.062,0.062
4206,0.184,0.184,0.184
4207,0.368,0.368,0.368
4208,0.413,0.413,0.413
4209,0.471,0.471,0.471
4210,0.575,0.575,0.575
4211,0.753,0.753,0.753
4212,0.798,0.798,0.798
4213,0.772,0.772,0.772
4214,0.743,0.743,0.743
4215,0.569,0.569,0.569
4216,0.399,0.399,0.399
4217,0.235,0.235,0.235
4218,0.112,0.112,0.112
4219,0.048,0.048,0.048
4220,0.006,0.006,0.006
4221,0,0,0
4222,0,0,0
4223,0,0,0
4224,0,0,0
4225,0,0,0
4226,0,0,0
4227,0,0,0
4228,0.009,0.009,0.009
4229,0.065,0.065,0.065
4230,0.184,0.184,0.184
4231,0.365,0.365,0.365
4232,0.392,0.392,0.392
4233,0.608,0.608,0.608
4234,0.797,0.797,0.797
4235,0.925,0.925,0.925
4236,0.764,0.764,0.764
4237,0.679,0.679,0.679
4238,0.605,0.605,0.605
4239,0.256,0.256,0.256
4240,0.246,0.246,0.246
4241,0.169,0.169,0.169
4242,0.062,0.062,0.062
4243,0.027,0.027,0.027
4244,0.007,0.007,0.007
4245,0,0,0
4246,0,0,0
4247,0,0,0
4248,0,0,0
4249,0,0,0
4250,0,0,0
4251,0,0,0
4252,0.003,0.003,0.003
4253,0.051,0.051,0.051
4254,0.131,0.131,0.131
4255,0.122,0.122,0.122
4256,0.219,0.219,0.219
4257,0.328,0.328,0.328
4258,0.377,0.377,0.377
4259,0.415,0.415,0.415
4260,0.287,0.287,0.287
4261,0.386,0.386,0.386
4262,0.467,0.467,0.467
4263,0.538,0.538,0.538
4264,0.166,0.166,0.166
4265,0.148,0.148,0.148
4266,0.102,0.102,0.102
4267,0.032,0.032,0.032
4268,0.005,0.005,0.005
4269,0,0,0
4270,0,0,0
4271,0,0,0
4272,0,0,0
4273,0,0,0
4274,0,0,0
4275,0,0,0
4276,0.009,0.009,0.009
4277,0.045,0.045,0.045
4278,0.155,0.155,0.155
4279,0.227,0.227,0.227
4280,0.382,0.382,0.382
4281,0.494,0.494,0.494
4282,0.404,0.404,0.404
4283,0.426,0.426,0.426
4284,0.24,0.24,0.24
4285,0.138,0.138,0.138
4286,0.226,0.226,0.226
4287,0.305,0.305,0.305
4288,0.131,0.131,0.131
4289,0.074,0.074,0.074
4290,0.076,0.076,0.076
4291,0.029,0.029,0.029
4292,0.005,0.005,0.005
4293,0,0,0
4294,0,0,0
4295,0,0,0
4296,0,0,0
4297,0,0,0
4298,0,0,0
4299,0,0,0
4300,0.004,0.004,0.004
4301,0.037,0.037,0.037
4302,0.16,0.16,0.16
4303,0.373,0.373,0.373
4304,0.572,0.572,0.572
4305,0.572,0.572,0.572
4306,0.287,0.287,0.287
4307,0.174,0.174,0.174
4308,0.185,0.185,0.185
4309,0.134,0.134,0.134
4310,0.247,0.247,0.247
4311,0.17,0.17,0.17
4312,0.21,0.21,0.21
4313,0.159,0.159,0.159
4314,0.05,0.05,0.05
4315,0.013,0.013,0.013
4316,0.001,0.001,0.001
4317,0,0,0
4318,0,0,0
4319,0,0,0
4320,0,0,0
4321,0,0,0
4322,0,0,0
4323,0,0,0
4324,0.008,0.008,0.008
4325,0.058,0.058,0.058
4326,0.168,0.168,0.168
4327,0.35,0.35,0.35
4328,0.546,0.546,0.546
4329,0.625,0.625,0.625
4330,0.655,0.655,0.655
4331,0.629,0.629,0.629
4332,0.55,0.55,0.55
4333,0.635,0.635,0.635
4334,0.709,0.709,0.709
4335,0.58,0.58,0.58
4336,0.366,0.366,0.366
4337,0.217,0.217,0.217
4338,0.112,0.112,0.112
4339,0.06,0.06,0.06
4340,0.003,0.003,0.003
4341,0,0,0
4342,0,0,0
4343,0,0,0
4344,0,0,0
4345,0,0,0
4346,0,0,0
4347,0,0,0
4348,0.012,0.012,0.012
4349,0.055,0.055,0.055
4350,0.178,0.178,0.178
4351,0.367,0.367,0.367
4352,0.579,0.579,0.579
4353,0.764,0.764,0.764
4354,0.845,0.845,0.845
4355,0.682,0.682,0.682
4356,0.604,0.604,0.604
4357,0.675,0.675,0.675
4358,0.771,0.771,0.771
4359,0.58,0.58,0.58
4360,0.458,0.458,0.458
4361,0.275,0.275,0.275
4362,0.114,0.114,0.114
4363,0.057,0.057,0.057
4364,0.006,0.006,0.006
4365,0,0,0
4366,0,0,0
4367,0,0,0
4368,0,0,0
4369,0,0,0
4370,0,0,0
4371,0,0,0
4372,0.011,0.011,0.011
4373,0.061,0.061,0.061
4374,0.175,0.175,0.175
4375,0.354,0.354,0.354
4376,0.546,0.546,0.546
4377,0.708,0.708,0.708
4378,0.86,0.86,0.86
4379,0.945,0.945,0.945
4380,0.915,0.915,0.915
4381,0.753,0.753,0.753
4382,0.627,0.627,0.627
4383,0.496,0.496,0.496
4384,0.36,0.36,0.36
4385,0.231,0.231,0.231
4386,0.096,0.096,0.096
4387,0.023,0.023,0.023
4388,0.001,0.001,0.001
4389,0,0,0
4390,0,0,0
4391,0,0,0
4392,0,0,0
4393,0,0,0
4394,0,0,0
4395,0,0,0
4396,0.008,0.008,0.008
4397,0.046,0.046,0.046
4398,0.174,0.174,0.174
4399,0.365,0.365,0.365
4400,0.472,0.472,0.472
4401,0.639,0.639,0.639
4402,0.809,0.809,0.809
4403,0.927,0.927,0.927
4404,0.923,0.923,0.923
4405,0.756,0.756,0.756
4406,0.756,0.756,0.756
4407,0.69,0.69,0.69
4408,0.414,0.414,0.414
4409,0.26,0.26,0.26
4410,0.106,0.106,0.106
4411,0.061,0.061,0.061
4412,0.007,0.007,0.007
4413,0,0,0
4414,0,0,0
4415,0,0,0
4416,0,0,0
4417,0,0,0
4418,0,0,0
4419,0,0,0
4420,0.011,0.011,0.011
4421,0.055,0.055,0.055
4422,0.175,0.175,0.175
4423,0.37,0.37,0.37
4424,0.561,0.561,0.561
4425,0.72,0.72,0.72
4426,0.855,0.855,0.855
4427,0.978,0.978,0.978
4428,0.969,0.969,0.969
4429,0.935,0.935,0.935
4430,0.818,0.818,0.818
4431,0.518,0.518,0.518
4432,0.397,0.397,0.397
4433,0.247,0.247,0.247
4434,0.113,0.113,0.113
4435,0.043,0.043,0.043
4436,0.001,0.001,0.001
4437,0,0,0
4438,0,0,0
4439,0,0,0
4440,0,0,0
4441,0,0,0
4442,0,0,0
4443,0,0,0
4444,0.005,0.005,0.005
4445,0.013,0.013,0.013
4446,0.053,0.053,0.053
4447,0.089,0.089,0.089
4448,0.236,0.236,0.236
4449,0.317,0.317,0.317
4450,0.373,0.373,0.373
4451,0.271,0.271,0.271
4452,0.166,0.166,0.166
4453,0.28,0.28,0.28
4454,0.269,0.269,0.269
4455,0.278,0.278,0.278
4456,0.148,0.148,0.148
4457,0.201,0.201,0.201
4458,0.12,0.12,0.12
4459,0.046,0.046,0.046
4460,0.006,0.006,0.006
4461,0,0,0
4462,0,0,0
4463,0,0,0
4464,0,0,0
4465,0,0,0
4466,0,0,0
4467,0,0,0
4468,0.002,0.002,0.002
4469,0.016,0.016,0.016
4470,0.022,0.022,0.022
4471,0.037,0.037,0.037
4472,0.076,0.076,0.076
4473,0.26,0.26,0.26
4474,0.35,0.35,0.35
4475,0.474,0.474,0.474
4476,0.432,0.432,0.432
4477,0.6,0.6,0.6
4478,0.612,0.612,0.612
4479,0.394,0.394,0.394
4480,0.398,0.398,0.398
4481,0.264,0.264,0.264
4482,0.116,0.116,0.116
4483,0.056,0.056,0.056
4484,0.006,0.006,0.006
4485,0,0,0
4486,0,0,0
4487,0,0,0
4488,0,0,0
4489,0,0,0
4490,0,0,0
4491,0,0,0
4492,0.007,0.007,0.007
4493,0.059,0.059,0.059
4494,0.172,0.172,0.172
4495,0.362,0.362,0.362
4496,0.515,0.515,0.515
4497,0.55,0.55,0.55
4498,0.577,0.577,0.577
4499,0.727,0.727,0.727
4500,0.643,0.643,0.643
4501,0.755,0.755,0.755
4502,0.587,0.587,0.587
4503,0.389,0.389,0.389
4504,0.29,0.29,0.29
4505,0.18,0.18,0.18
4506,0.068,0.068,0.068
4507,0.013,0.013,0.013
4508,0.001,0.001,0.001
4509,0,0,0
4510,0,0,0
4511,0,0,0
4512,0,0,0
4513,0,0,0
4514,0,0,0
4515,0,0,0
4516,0.01,0.01,0.01
4517,0.043,0.043,0.043
4518,0.17,0.17,0.17
4519,0.363,0.363,0.363
4520,0.549,0.549,0.549
4521,0.637,0.637,0.637
4522,0.517,0.517,0.517
4523,0.241,0.241,0.241
4524,0.346,0.346,0.346
4525,0.309,0.309,0.309
4526,0.35,0.35,0.35
4527,0.354,0.354,0.354
4528,0.202,0.202,0.202
4529,0.102,0.102,0.102
4530,0.026,0.026,0.026
4531,0.014,0.014,0.014
4532,0.004,0.004,0.004
4533,0,0,0
4534,0,0,0
4535,0,0,0
4536,0,0,0
4537,0,0,0
4538,0,0,0
4539,0,0,0
4540,0.006,0.006,0.006
4541,0.043,0.043,0.043
4542,0.108,0.108,0.108
4543,0.22,0.22,0.22
4544,0.22,0.22,0.22
4545,0.378,0.378,0.378
4546,0.487,0.487,0.487
4547,0.734,0.734,0.734
4548,0.741,0.741,0.741
4549,0.685,0.685,0.685
4550,0.692,0.692,0.692
4551,0.541,0.541,0.541
4552,0.423,0.423,0.423
4553,0.214,0.214,0.214
4554,0.101,0.101,0.101
4555,0.047,0.047,0.047
4556,0.003,0.003,0.003
4557,0,0,0
4558,0,0,0
4559,0,0,0
4560,0,0,0
4561,0,0,0
4562,0,0,0
4563,0,0,0
4564,0.001,0.001,0.001
4565,0.013,0.013,0.013
4566,0.064,0.064,0.064
4567,0.111,0.111,0.111
4568,0.202,0.202,0.202
4569,0.126,0.126,0.126
4570,0.118,0.118,0.118
4571,0.125,0.125,0.125
4572,0.131,0.131,0.131
4573,0.133,0.133,0.133
4574,0.15,0.15,0.15
4575,0.119,0.119,0.119
4576,0.047,0.047,0.047
4577,0.031,0.031,0.031
4578,0.019,0.019,0.019
4579,0.008,0.008,0.008
4580,0.001,0.001,0.001
4581,0,0,0
4582,0,0,0
4583,0,0,0
4584,0,0,0
4585,0,0,0
4586,0,0,0
4587,0,0,0
4588,0.001,0.001,0.001
4589,0.009,0.009,0.009
4590,0.04,0.04,0.04
4591,0.118,0.118,0.118
4592,0.064,0.064,0.064
4593,0.083,0.083,0.083
4594,0.115,0.115,0.115
4595,0.127,0.127,0.127
4596,0.178,0.178,0.178
4597,0.189,0.189,0.189
4598,0.244,0.244,0.244
4599,0.233,0.233,0.233
4600,0.252,0.252,0.252
4601,0.165,0.165,0.165
4602,0.08,0.08,0.08
4603,0.026,0.026,0.026
4604,0.001,0.001,0.001
4605,0,0,0
4606,0,0,0
4607,0,0,0
4608,0,0,0
4609,0,0,0
4610,0,0,0
4611,0,0,0
4612,0.004,0.004,0.004
4613,0.036,0.036,0.036
4614,0.083,0.083,0.083
4615,0.113,0.113,0.113
4616,0.158,0.158,0.158
4617,0.227,0.227,0.227
4618,0.473,0.473,0.473
4619,0.912,0.912,0.912
4620,1.013,1.013,1.013
4621,0.887,0.887,0.887
4622,0.75,0.75,0.75
4623,0.565,0.565,0.565
4624,0.381,0.381,0.381
4625,0.216,0.216,0.216
